CustomerID,Gender,Age,Location,Tenure_Months,Contract,MonthlyCharges,TotalCharges,PaymentMethod,PaperlessBilling,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SupportCalls_Last6Mo,SatisfactionScore,Referrals,AccountStartDate,ChurnDate,Churned,HasSatisfactionScore,TenureYears,AvgMonthlySpend,AgeGroup,TenureGroup,ChurnStatus,ChargesBin,SupportBins,RiskScore,RiskCategory
CUST_000094,Female,56,Urban,12,Month-to-Month,71.77,861.24,Mailed Check,Yes,Yes,No,DSL,No,Yes,No,No,Yes,No,0,10.0,1,2023-11-06,,0,1,1.0,71.77,56-65,7-12 mo,Retained,$60-80,0 calls,6,Medium
CUST_000095,Female,49,Rural,44,One Year,33.73,1484.12,Bank Transfer (Automatic),No,No,No Phone Service,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,6.5,3,2021-03-21,,0,1,3.6666666666666665,33.73,46-55,2-4 yr,Retained,$0-40,1-2 calls,1,Low
CUST_000096,Female,38,Urban,21,Month-to-Month,64.57,1355.97,Bank Transfer (Automatic),Yes,Yes,No,DSL,No,Yes,No,No,No,No,2,8.1,0,2023-02-09,2024-10-09,1,1,1.75,64.57000000000001,36-45,1-2 yr,Churned,$60-80,1-2 calls,5,Medium
CUST_000097,Female,41,Suburban,31,Two Year,82.52,2558.12,Mailed Check,No,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,2,8.9,0,2022-04-15,,0,1,2.5833333333333335,82.52,36-45,2-4 yr,Retained,$80-100,1-2 calls,2,Low
CUST_000098,Male,31,Suburban,30,Month-to-Month,87.32,2619.6,Credit Card (Automatic),No,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,2,5.8,0,2022-05-15,2024-10-15,1,1,2.5,87.32,26-35,2-4 yr,Churned,$80-100,1-2 calls,5,Medium
CUST_000099,Male,45,Suburban,26,Month-to-Month,66.55,1730.3,Electronic Check,No,Yes,Yes,Fiber Optic,No,No,No,No,No,No,4,5.9,2,2022-09-12,,0,1,2.1666666666666665,66.55,36-45,2-4 yr,Retained,$60-80,3-4 calls,8,High
CUST_000100,Male,53,Urban,37,Month-to-Month,71.88,2659.56,Bank Transfer (Automatic),Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,No,3,5.9,0,2021-10-17,,0,1,3.0833333333333335,71.88,46-55,2-4 yr,Retained,$60-80,3-4 calls,5,Medium
CUST_000101,Male,18,Rural,46,Two Year,86.04,3957.84,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,2,7.8,0,2021-01-20,2024-10-16,1,1,3.8333333333333335,86.04,18-25,2-4 yr,Churned,$80-100,1-2 calls,5,Medium
CUST_000102,Female,46,Suburban,1,Month-to-Month,39.53,39.53,Mailed Check,No,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,6.1,0,2024-10-01,2024-10-27,1,1,0.08333333333333333,39.53,46-55,0-6 mo,Churned,$0-40,1-2 calls,5,Medium
CUST_000103,Male,55,Rural,40,Month-to-Month,118.08,4723.2,Credit Card (Automatic),No,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,2,5.8,1,2021-07-19,,0,1,3.3333333333333335,118.08,46-55,2-4 yr,Retained,$100+,1-2 calls,4,Medium
CUST_000104,Female,35,Urban,43,Month-to-Month,96.49,4149.07,Electronic Check,No,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,4,10.0,1,2021-04-20,2024-10-27,1,1,3.5833333333333335,96.49,26-35,2-4 yr,Churned,$80-100,3-4 calls,8,High
CUST_000105,Female,52,Urban,62,Month-to-Month,98.56,6110.72,Credit Card (Automatic),Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,3,6.5,3,2019-09-28,,0,1,5.166666666666667,98.56,46-55,4+ yr,Retained,$80-100,3-4 calls,7,High
CUST_000106,Male,84,Suburban,52,Month-to-Month,49.64,2581.28,Mailed Check,Yes,No,No Phone Service,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,5.8,2,2020-07-24,,0,1,4.333333333333333,49.64,65+,4+ yr,Retained,$40-60,0 calls,3,Low
CUST_000107,Male,40,Urban,32,Month-to-Month,59.07,1890.24,Bank Transfer (Automatic),Yes,Yes,No,DSL,Yes,No,No,Yes,No,No,2,9.2,1,2022-03-16,,0,1,2.6666666666666665,59.07,36-45,2-4 yr,Retained,$40-60,1-2 calls,3,Low
CUST_000108,Female,47,Suburban,47,One Year,66.29,3115.63,Bank Transfer (Automatic),No,Yes,Yes,DSL,No,No,Yes,No,No,No,0,5.7,2,2020-12-21,,0,1,3.9166666666666665,66.29,46-55,2-4 yr,Retained,$60-80,0 calls,3,Low
CUST_000109,Male,30,Urban,3,One Year,91.69,275.07,Electronic Check,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,1,7.4,1,2024-08-02,,0,1,0.25,91.69,26-35,0-6 mo,Retained,$80-100,1-2 calls,7,High
CUST_000110,Male,44,Suburban,68,Two Year,74.42,5060.56,Credit Card (Automatic),Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,2,6.6,0,2019-04-01,,0,1,5.666666666666667,74.42,36-45,4+ yr,Retained,$60-80,1-2 calls,2,Low
CUST_000111,Male,48,Rural,24,Two Year,57.22,1373.28,Electronic Check,Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,6.8,0,2022-11-11,,0,1,2.0,57.22,46-55,1-2 yr,Retained,$40-60,0 calls,2,Low
CUST_000112,Male,44,Suburban,1,Month-to-Month,86.83,86.83,Bank Transfer (Automatic),No,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,0,1.7,1,2024-10-01,2024-10-25,1,1,0.08333333333333333,86.83,36-45,0-6 mo,Churned,$80-100,0 calls,7,High
CUST_000113,Female,26,Rural,56,One Year,84.5,4732.0,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,1,,0,2020-03-26,,0,0,4.666666666666667,84.5,26-35,4+ yr,Retained,$80-100,1-2 calls,3,Low
CUST_000114,Female,45,Suburban,33,Month-to-Month,61.59,2032.47,Electronic Check,No,Yes,Yes,DSL,Yes,No,No,Yes,No,No,0,8.2,0,2022-02-14,,0,1,2.75,61.59,36-45,2-4 yr,Retained,$60-80,0 calls,5,Medium
CUST_000115,Female,63,Suburban,30,Month-to-Month,95.31,2859.3,Mailed Check,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,6,8.2,0,2022-05-15,,0,1,2.5,95.31,56-65,2-4 yr,Retained,$80-100,5-7 calls,8,High
CUST_000116,Female,48,Rural,57,Month-to-Month,66.21,3773.97,Electronic Check,Yes,Yes,No,Fiber Optic,No,No,Yes,No,No,No,3,10.0,1,2020-02-25,,0,1,4.75,66.21,46-55,4+ yr,Retained,$60-80,3-4 calls,8,High
CUST_000117,Female,56,Rural,16,Month-to-Month,96.09,1537.44,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,0,4.8,0,2023-07-09,2024-10-09,1,1,1.3333333333333333,96.09,56-65,1-2 yr,Churned,$80-100,0 calls,7,High
CUST_000118,Male,38,Suburban,28,Month-to-Month,55.17,1544.76,Electronic Check,No,Yes,No,DSL,No,No,No,Yes,No,No,2,4.6,4,2022-07-14,2024-10-27,1,1,2.3333333333333335,55.17,36-45,2-4 yr,Churned,$40-60,1-2 calls,6,Medium
CUST_000119,Female,53,Urban,12,Month-to-Month,45.48,545.76,Credit Card (Automatic),Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,8.1,1,2023-11-06,,0,1,1.0,45.48,46-55,7-12 mo,Retained,$40-60,0 calls,4,Medium
CUST_000120,Female,46,Suburban,21,One Year,74.05,1555.05,Mailed Check,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,3,5.1,1,2023-02-09,,0,1,1.75,74.05,46-55,1-2 yr,Retained,$60-80,3-4 calls,2,Low
CUST_000121,Female,27,Urban,55,Month-to-Month,85.29,4690.95,Electronic Check,No,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,2,9.4,0,2020-04-25,,0,1,4.583333333333333,85.28999999999999,26-35,4+ yr,Retained,$80-100,1-2 calls,8,High
CUST_000122,Female,46,Urban,9,One Year,49.7,447.3,Credit Card (Automatic),Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,7.9,0,2024-02-04,,0,1,0.75,49.7,46-55,7-12 mo,Retained,$40-60,1-2 calls,2,Low
CUST_000123,Male,27,Suburban,4,Month-to-Month,77.28,309.12,Electronic Check,No,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,3,,0,2024-07-03,2024-10-03,1,0,0.3333333333333333,77.28,26-35,0-6 mo,Churned,$60-80,3-4 calls,9,High
CUST_000124,Male,32,Rural,25,Month-to-Month,77.97,1949.25,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,No,No,No,No,Yes,No,0,7.0,1,2022-10-12,,0,1,2.0833333333333335,77.97,26-35,2-4 yr,Retained,$60-80,0 calls,5,Medium
CUST_000125,Male,44,Rural,46,Month-to-Month,52.22,2402.12,Mailed Check,Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,6.2,0,2021-01-20,,0,1,3.8333333333333335,52.22,36-45,2-4 yr,Retained,$40-60,1-2 calls,3,Low
CUST_000126,Male,46,Urban,56,Month-to-Month,68.74,3849.44,Bank Transfer (Automatic),Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,0,8.0,0,2020-03-26,,0,1,4.666666666666667,68.74,46-55,4+ yr,Retained,$60-80,0 calls,4,Medium
CUST_000127,Female,24,Urban,4,Month-to-Month,45.76,183.04,Electronic Check,No,Yes,No,DSL,No,No,No,Yes,No,No,3,8.2,0,2024-07-03,2024-10-08,1,1,0.3333333333333333,45.76,18-25,0-6 mo,Churned,$40-60,3-4 calls,9,High
CUST_000128,Female,57,Rural,58,One Year,70.82,4107.56,Bank Transfer (Automatic),Yes,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,0,7.6,2,2020-01-26,,0,1,4.833333333333333,70.82000000000001,56-65,4+ yr,Retained,$60-80,0 calls,2,Low
CUST_000129,Male,50,Urban,39,One Year,93.18,3634.02,Credit Card (Automatic),Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,1,6.3,1,2021-08-18,,0,1,3.25,93.17999999999999,46-55,2-4 yr,Retained,$80-100,1-2 calls,2,Low
CUST_000130,Female,31,Suburban,46,Month-to-Month,38.47,1769.62,Electronic Check,No,No,No Phone Service,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,3.1,0,2021-01-20,2024-10-05,1,1,3.8333333333333335,38.47,26-35,2-4 yr,Churned,$0-40,0 calls,5,Medium
CUST_000131,Male,18,Urban,27,Month-to-Month,49.2,1328.4,Electronic Check,Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,5.7,0,2022-08-13,2024-10-20,1,1,2.25,49.2,18-25,2-4 yr,Churned,$40-60,1-2 calls,5,Medium
CUST_000132,Male,39,Urban,35,Two Year,59.26,2074.1,Credit Card (Automatic),Yes,Yes,No,DSL,No,Yes,No,No,No,Yes,3,6.1,2,2021-12-16,,0,1,2.9166666666666665,59.26,36-45,2-4 yr,Retained,$40-60,3-4 calls,3,Low
CUST_000133,Male,35,Rural,38,Month-to-Month,49.94,1897.72,Electronic Check,No,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,7.8,2,2021-09-17,,0,1,3.1666666666666665,49.94,26-35,2-4 yr,Retained,$40-60,1-2 calls,5,Medium
CUST_000134,Male,43,Urban,27,Month-to-Month,78.94,2131.38,Electronic Check,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,0,10.0,2,2022-08-13,,0,1,2.25,78.94,36-45,2-4 yr,Retained,$60-80,0 calls,5,Medium
CUST_000135,Female,36,Urban,1,Month-to-Month,95.52,95.52,Electronic Check,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,2,3.8,2,2024-10-01,2024-10-10,1,1,0.08333333333333333,95.52,36-45,0-6 mo,Churned,$80-100,1-2 calls,9,High
CUST_000136,Male,18,Urban,50,One Year,47.93,2396.5,Electronic Check,Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,5.6,0,2020-09-22,,0,1,4.166666666666667,47.93,18-25,4+ yr,Retained,$40-60,1-2 calls,3,Low
CUST_000137,Female,36,Rural,19,One Year,48.13,914.47,Mailed Check,Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,5.3,4,2023-04-10,,0,1,1.5833333333333333,48.13,36-45,1-2 yr,Retained,$40-60,1-2 calls,1,Low
CUST_000138,Female,37,Rural,12,One Year,85.9,1030.8,Electronic Check,No,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,1,4.8,0,2023-11-06,2024-10-17,1,1,1.0,85.89999999999999,36-45,7-12 mo,Churned,$80-100,1-2 calls,7,High
CUST_000139,Male,51,Urban,44,Month-to-Month,73.61,3238.84,Electronic Check,No,Yes,No,DSL,Yes,Yes,No,No,No,Yes,0,7.5,0,2021-03-21,,0,1,3.6666666666666665,73.61,46-55,2-4 yr,Retained,$60-80,0 calls,6,Medium
CUST_000140,Female,31,Urban,18,Month-to-Month,56.89,1024.02,Credit Card (Automatic),No,Yes,Yes,DSL,No,No,Yes,No,No,No,0,7.8,3,2023-05-10,,0,1,1.5,56.89,26-35,1-2 yr,Retained,$40-60,0 calls,5,Medium
CUST_000141,Female,67,Suburban,19,Month-to-Month,77.62,1474.78,Bank Transfer (Automatic),No,Yes,Yes,Fiber Optic,No,No,No,No,No,No,2,,1,2023-04-10,,0,0,1.5833333333333333,77.62,65+,1-2 yr,Retained,$60-80,1-2 calls,5,Medium
CUST_000142,Male,18,Urban,46,One Year,92.57,4258.22,Electronic Check,No,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,No,2,7.9,1,2021-01-20,,0,1,3.8333333333333335,92.57000000000001,18-25,2-4 yr,Retained,$80-100,1-2 calls,6,Medium
CUST_000143,Female,61,Suburban,3,Two Year,68.56,205.68,Electronic Check,No,Yes,No,DSL,No,Yes,No,No,Yes,Yes,1,10.0,0,2024-08-02,,0,1,0.25,68.56,56-65,0-6 mo,Retained,$60-80,1-2 calls,6,Medium
CUST_000144,Male,38,Urban,25,Month-to-Month,99.74,2493.5,Credit Card (Automatic),No,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,2,7.7,1,2022-10-12,,0,1,2.0833333333333335,99.74,36-45,2-4 yr,Retained,$80-100,1-2 calls,6,Medium
CUST_000145,Male,54,Urban,2,Month-to-Month,40.5,81.0,Credit Card (Automatic),Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,2.7,0,2024-09-01,,0,1,0.16666666666666666,40.5,46-55,0-6 mo,Retained,$40-60,0 calls,5,Medium
CUST_000146,Male,43,Suburban,23,Month-to-Month,93.51,2150.73,Credit Card (Automatic),Yes,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,1,7.4,0,2022-12-11,2024-10-04,1,1,1.9166666666666667,93.51,36-45,1-2 yr,Churned,$80-100,1-2 calls,5,Medium
CUST_000147,Female,59,Urban,19,Month-to-Month,59.65,1133.35,Credit Card (Automatic),Yes,Yes,No,DSL,No,No,No,No,No,No,4,7.5,0,2023-04-10,,0,1,1.5833333333333333,59.65,56-65,1-2 yr,Retained,$40-60,3-4 calls,6,Medium
CUST_000148,Female,36,Rural,69,Month-to-Month,37.07,2557.83,Bank Transfer (Automatic),Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,4.9,1,2019-03-02,2024-10-13,1,1,5.75,37.07,36-45,4+ yr,Churned,$0-40,1-2 calls,3,Low
CUST_000149,Male,25,Urban,52,Month-to-Month,67.13,3490.76,Electronic Check,No,Yes,Yes,DSL,No,No,No,Yes,Yes,No,1,7.0,0,2020-07-24,,0,1,4.333333333333333,67.13000000000001,18-25,4+ yr,Retained,$60-80,1-2 calls,6,Medium
CUST_000150,Male,63,Urban,54,Two Year,83.16,4490.64,Credit Card (Automatic),No,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,No,2,7.8,1,2020-05-25,,0,1,4.5,83.16000000000001,56-65,4+ yr,Retained,$80-100,1-2 calls,2,Low
CUST_000151,Female,40,Rural,35,Month-to-Month,55.59,1945.65,Bank Transfer (Automatic),Yes,Yes,No,DSL,No,Yes,No,No,Yes,No,0,6.7,2,2021-12-16,,0,1,2.9166666666666665,55.59,36-45,2-4 yr,Retained,$40-60,0 calls,5,Medium
CUST_000152,Male,45,Urban,36,Month-to-Month,69.64,2507.04,Bank Transfer (Automatic),Yes,Yes,No,Fiber Optic,No,Yes,No,No,No,No,3,,0,2021-11-16,2024-10-21,1,0,3.0,69.64,36-45,2-4 yr,Churned,$60-80,3-4 calls,6,Medium
CUST_000153,Male,60,Suburban,50,Month-to-Month,75.43,3771.5,Bank Transfer (Automatic),No,No,No Phone Service,Fiber Optic,Yes,No,No,No,Yes,No,1,7.2,1,2020-09-22,,0,1,4.166666666666667,75.43,56-65,4+ yr,Retained,$60-80,1-2 calls,4,Medium
CUST_000154,Female,26,Urban,52,Month-to-Month,89.46,4651.92,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,0,,2,2020-07-24,,0,0,4.333333333333333,89.46000000000001,26-35,4+ yr,Retained,$80-100,0 calls,5,Medium
CUST_000155,Female,50,Suburban,13,Month-to-Month,90.36,1174.68,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,2,,0,2023-10-07,2024-10-11,1,0,1.0833333333333333,90.36,46-55,1-2 yr,Churned,$80-100,1-2 calls,5,Medium
CUST_000156,Male,33,Suburban,45,One Year,41.02,1845.9,Mailed Check,Yes,Yes,No,DSL,No,No,No,No,No,No,2,,0,2021-02-19,,0,0,3.75,41.02,26-35,2-4 yr,Retained,$40-60,1-2 calls,3,Low
CUST_000157,Female,40,Urban,38,Month-to-Month,80.31,3051.78,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,0,,2,2021-09-17,2024-10-23,1,0,3.1666666666666665,80.31,36-45,2-4 yr,Churned,$80-100,0 calls,6,Medium
CUST_000158,Female,43,Rural,40,Two Year,92.37,3694.8,Mailed Check,No,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,3,7.9,1,2021-07-19,,0,1,3.3333333333333335,92.37,36-45,2-4 yr,Retained,$80-100,3-4 calls,4,Medium
CUST_000159,Male,19,Suburban,34,Month-to-Month,61.19,2080.46,Mailed Check,No,Yes,No,DSL,No,No,No,No,Yes,No,1,5.7,0,2022-01-15,2024-10-27,1,1,2.8333333333333335,61.19,18-25,2-4 yr,Churned,$60-80,1-2 calls,5,Medium
CUST_000160,Female,30,Urban,54,Month-to-Month,44.65,2411.1,Credit Card (Automatic),Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,,1,2020-05-25,,0,0,4.5,44.65,26-35,4+ yr,Retained,$40-60,1-2 calls,3,Low
CUST_000161,Male,62,Suburban,34,Month-to-Month,52.92,1799.28,Mailed Check,Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,6.3,0,2022-01-15,2024-10-18,1,1,2.8333333333333335,52.92,56-65,2-4 yr,Churned,$40-60,0 calls,3,Low
CUST_000162,Female,55,Suburban,26,One Year,57.67,1499.42,Credit Card (Automatic),Yes,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,6.3,1,2022-09-12,,0,1,2.1666666666666665,57.67,46-55,2-4 yr,Retained,$40-60,1-2 calls,1,Low
CUST_000163,Female,41,Urban,5,Month-to-Month,70.54,352.7,Electronic Check,No,No,No Phone Service,Fiber Optic,No,No,No,No,Yes,No,5,4.9,1,2024-06-03,2024-10-04,1,1,0.4166666666666667,70.53999999999999,36-45,0-6 mo,Churned,$60-80,5-7 calls,11,Critical
CUST_000164,Female,45,Urban,1,Month-to-Month,81.63,81.63,Credit Card (Automatic),No,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,1,7.1,1,2024-10-01,2024-10-24,1,1,0.08333333333333333,81.63,36-45,0-6 mo,Churned,$80-100,1-2 calls,7,High
CUST_000165,Male,37,Urban,3,Month-to-Month,98.24,294.72,Electronic Check,No,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,3,,1,2024-08-02,2024-10-02,1,0,0.25,98.24000000000001,36-45,0-6 mo,Churned,$80-100,3-4 calls,10,Critical
CUST_000166,Female,62,Urban,9,Two Year,40.67,366.03,Mailed Check,No,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,0,4.5,0,2024-02-04,,0,1,0.75,40.669999999999995,56-65,7-12 mo,Retained,$40-60,0 calls,1,Low
CUST_000167,Male,38,Suburban,53,Month-to-Month,67.49,3576.97,Electronic Check,No,Yes,No,DSL,Yes,Yes,No,No,No,Yes,0,,1,2020-06-24,2024-10-18,1,0,4.416666666666667,67.49,36-45,4+ yr,Churned,$60-80,0 calls,6,Medium
CUST_000168,Male,45,Suburban,13,Month-to-Month,95.15,1236.95,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,2,,1,2023-10-07,,0,0,1.0833333333333333,95.15,36-45,1-2 yr,Retained,$80-100,1-2 calls,8,High
CUST_000169,Male,59,Rural,29,Month-to-Month,89.62,2598.98,Electronic Check,Yes,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,3,9.3,0,2022-06-14,,0,1,2.4166666666666665,89.62,56-65,2-4 yr,Retained,$80-100,3-4 calls,9,High
CUST_000170,Female,30,Urban,23,Month-to-Month,70.73,1626.79,Bank Transfer (Automatic),Yes,Yes,Yes,DSL,Yes,No,No,No,No,Yes,1,4.2,0,2022-12-11,,0,1,1.9166666666666667,70.73,26-35,1-2 yr,Retained,$60-80,1-2 calls,4,Medium
CUST_000171,Female,65,Urban,9,Month-to-Month,104.64,941.76,Mailed Check,Yes,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,3,2.8,0,2024-02-04,,0,1,0.75,104.64,56-65,7-12 mo,Retained,$100+,3-4 calls,7,High
CUST_000172,Male,19,Suburban,30,Month-to-Month,53.68,1610.4,Credit Card (Automatic),No,Yes,Yes,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,7.2,0,2022-05-15,,0,1,2.5,53.68,18-25,2-4 yr,Retained,$40-60,1-2 calls,3,Low
CUST_000173,Female,66,Suburban,12,One Year,72.45,869.4,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,No,Yes,No,Yes,No,No,0,4.6,0,2023-11-06,,0,1,1.0,72.45,65+,7-12 mo,Retained,$60-80,0 calls,3,Low
CUST_000174,Male,36,Suburban,31,Month-to-Month,61.93,1919.83,Mailed Check,Yes,Yes,No,DSL,Yes,No,No,Yes,Yes,No,0,10.0,0,2022-04-15,,0,1,2.5833333333333335,61.93,36-45,2-4 yr,Retained,$60-80,0 calls,3,Low
CUST_000175,Female,38,Urban,44,One Year,83.62,3679.28,Bank Transfer (Automatic),Yes,No,No Phone Service,Fiber Optic,No,Yes,No,No,Yes,Yes,4,4.0,1,2021-03-21,,0,1,3.6666666666666665,83.62,36-45,2-4 yr,Retained,$80-100,3-4 calls,5,Medium
CUST_000176,Male,18,Urban,7,One Year,59.74,418.18,Electronic Check,Yes,Yes,Yes,DSL,No,No,No,No,No,No,0,,1,2024-04-04,,0,0,0.5833333333333334,59.74,18-25,7-12 mo,Retained,$40-60,0 calls,6,Medium
CUST_000177,Female,35,Urban,69,Month-to-Month,94.88,6546.72,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,2,6.9,1,2019-03-02,,0,1,5.75,94.88000000000001,26-35,4+ yr,Retained,$80-100,1-2 calls,5,Medium
CUST_000178,Male,26,Rural,35,One Year,45.34,1586.9,Bank Transfer (Automatic),Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,4,2.0,2,2021-12-16,,0,1,2.9166666666666665,45.34,26-35,2-4 yr,Retained,$40-60,3-4 calls,2,Low
CUST_000179,Female,32,Urban,3,One Year,89.51,268.53,Electronic Check,Yes,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,0,,1,2024-08-02,,0,0,0.25,89.50999999999999,26-35,0-6 mo,Retained,$80-100,0 calls,8,High
CUST_000180,Male,39,Rural,1,One Year,79.02,79.02,Bank Transfer (Automatic),No,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,1,4.5,1,2024-10-01,,0,1,0.08333333333333333,79.02,36-45,0-6 mo,Retained,$60-80,1-2 calls,5,Medium
CUST_000181,Male,56,Suburban,37,One Year,81.89,3029.93,Mailed Check,No,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,0,4.4,0,2021-10-17,2024-10-06,1,1,3.0833333333333335,81.89,56-65,2-4 yr,Churned,$80-100,0 calls,4,Medium
CUST_000182,Male,45,Urban,72,One Year,70.4,5068.8,Mailed Check,Yes,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,1,5.1,0,2018-12-02,,0,1,6.0,70.4,36-45,4+ yr,Retained,$60-80,1-2 calls,3,Low
CUST_000183,Female,46,Suburban,33,Month-to-Month,82.96,2737.68,Bank Transfer (Automatic),Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,0,,1,2022-02-14,,0,0,2.75,82.96,46-55,2-4 yr,Retained,$80-100,0 calls,5,Medium
CUST_000184,Female,25,Rural,65,One Year,45.27,2942.55,Mailed Check,Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,4.7,1,2019-06-30,,0,1,5.416666666666667,45.27,18-25,4+ yr,Retained,$40-60,1-2 calls,1,Low
CUST_000185,Male,28,Rural,1,Month-to-Month,72.98,72.98,Electronic Check,No,Yes,No,Fiber Optic,No,No,No,No,Yes,No,0,8.2,1,2024-10-01,,0,1,0.08333333333333333,72.98,26-35,0-6 mo,Retained,$60-80,0 calls,9,High
CUST_000186,Female,68,Urban,46,One Year,46.7,2148.2,Electronic Check,Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,1,,2,2021-01-20,,0,0,3.8333333333333335,46.699999999999996,65+,2-4 yr,Retained,$40-60,1-2 calls,3,Low
CUST_000187,Female,30,Urban,34,Month-to-Month,49.51,1683.34,Bank Transfer (Automatic),Yes,Yes,No,,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,2,6.5,3,2022-01-15,,0,1,2.8333333333333335,49.51,26-35,2-4 yr,Retained,$40-60,1-2 calls,3,Low
