transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,payment_method,order_status,shipping_cost,discount_code,discount_amount,sales_channel,subtotal,total,transaction_month,product_name,category,subcategory,base_price,cost_price,brand,segment,region,city,profit,profit_margin
TXN-0000107,2024-09-26,CUST-00539,PROD-0067,1,372.09,PayPal,Completed,0.0,,0.0,Website,372.09,372.09,2024-09,Team Sports Item 67,Sports,Team Sports,313.66,147.12,BrandB,Platinum,North,Los Angeles,224.96999999999997,60.46
TXN-0000108,2024-08-04,CUST-00291,PROD-0018,5,133.3,Apple Pay,Completed,0.0,,0.0,Website,666.5,666.5,2024-08,Laptops Item 18,Electronics,Laptops,170.45,116.33,BrandB,Bronze,West,Phoenix,84.85000000000002,12.73
TXN-0000109,2024-10-12,CUST-00163,PROD-0060,3,449.4,Apple Pay,Refunded,0.0,,0.0,Website,1348.1999999999998,1348.1999999999998,2024-10,Water Sports Item 60,Sports,Water Sports,374.15,247.27,BrandE,Platinum,West,Philadelphia,606.3899999999998,44.98
TXN-0000110,2024-10-23,CUST-00249,PROD-0074,1,285.09,Debit Card,Completed,0.0,SAVE10,28.51,Marketplace,285.09,256.58,2024-10,Fitness Item 74,Sports,Fitness,270.17,160.08,BrandA,Silver,East,Phoenix,96.49999999999997,37.61
TXN-0000111,2024-10-07,CUST-00058,PROD-0049,2,273.53,Credit Card,Completed,0.0,,0.0,Website,547.06,547.06,2024-10,Fitness Item 49,Sports,Fitness,237.15,143.7,BrandB,,,,259.65999999999997,47.46
TXN-0000112,2024-10-17,CUST-00250,PROD-0015,1,139.72,Apple Pay,Processing,0.0,WELCOME15,20.96,Website,139.72,118.75999999999999,2024-10,Outdoor Item 15,Sports,Outdoor,177.42,85.8,BrandA,Silver,South,Chicago,32.959999999999994,27.75
TXN-0000113,2024-05-21,CUST-00012,PROD-0073,1,419.19,PayPal,Completed,0.0,,0.0,Website,419.19,419.19,2024-05,Furniture Item 73,Home & Garden,Furniture,280.76,130.6,BrandB,Silver,Central,San Antonio,288.59000000000003,68.84
TXN-0000114,2024-07-20,CUST-00780,PROD-0143,1,290.64,Debit Card,Cancelled,0.0,,0.0,Website,290.64,290.64,2024-07,Fitness Item 143,Sports,Fitness,276.91,170.32,BrandA,Bronze,Central,San Antonio,120.32,41.4
TXN-0000115,2024-08-28,CUST-00388,PROD-0048,2,86.19,Credit Card,Shipped,0.0,,0.0,Website,172.38,172.38,2024-08,Accessories Item 48,Clothing,Accessories,54.5,22.0,BrandD,Gold,North,Houston,128.38,74.47
TXN-0000116,2024-06-26,CUST-01167,PROD-0072,4,111.08,PayPal,Processing,0.0,,0.0,Website,444.32,444.32,2024-06,Fitness Item 72,Sports,Fitness,52.42,34.92,BrandD,Silver,East,Chicago,304.64,68.56
TXN-0000117,2024-07-22,CUST-00247,PROD-0113,3,239.44,Credit Card,Refunded,0.0,,0.0,Website,718.3199999999999,718.3199999999999,2024-07,Accessories Item 113,Clothing,Accessories,214.33,144.47,BrandC,Bronze,Central,San Diego,284.90999999999997,39.66
TXN-0000118,2024-10-15,CUST-00428,PROD-0129,1,392.01,Credit Card,Completed,0.0,,0.0,Website,392.01,392.01,2024-10,Footwear Item 129,Clothing,Footwear,257.17,150.68,BrandB,Bronze,Central,San Diego,241.32999999999998,61.56
TXN-0000119,2024-06-16,CUST-00444,PROD-0135,4,470.24,Credit Card,Refunded,0.0,,0.0,Website,1880.96,1880.96,2024-06,Accessories Item 135,Clothing,Accessories,266.36,176.92,BrandD,Bronze,East,Chicago,1173.2800000000002,62.38
TXN-0000120,2024-09-11,CUST-00012,PROD-0053,2,335.1,Credit Card,Shipped,0.0,,0.0,Mobile App,670.2,670.2,2024-09,Garden Item 53,Home & Garden,Garden,62.88,38.14,BrandC,Silver,Central,San Antonio,593.9200000000001,88.62
TXN-0000121,2024-07-21,CUST-00987,PROD-0018,3,258.0,Debit Card,Completed,0.0,,0.0,In-Store,774.0,774.0,2024-07,Laptops Item 18,Electronics,Laptops,170.45,116.33,BrandB,Bronze,South,Phoenix,425.01,54.91
TXN-0000122,2024-06-14,CUST-00035,PROD-0012,2,132.85,Credit Card,Completed,0.0,,0.0,Mobile App,265.7,265.7,2024-06,Garden Item 12,Home & Garden,Garden,361.35,193.48,BrandB,Bronze,North,San Diego,-121.25999999999999,-45.64
TXN-0000123,2024-10-05,CUST-01124,PROD-0048,5,339.7,Credit Card,Completed,0.0,,0.0,Marketplace,1698.5,1698.5,2024-10,Accessories Item 48,Clothing,Accessories,54.5,22.0,BrandD,Silver,West,Houston,1588.5,93.52
TXN-0000124,2024-10-21,CUST-01065,PROD-0030,1,491.29,Credit Card,Completed,0.0,,0.0,In-Store,491.29,491.29,2024-10,Footwear Item 30,Clothing,Footwear,197.18,132.18,Generic,Silver,North,New York,359.11,73.1
TXN-0000125,2024-10-12,CUST-00681,PROD-0097,2,243.34,Credit Card,Refunded,0.0,SUMMER20,97.34,Website,486.68,389.34000000000003,2024-10,Cycling Item 97,Sports,Cycling,154.3,78.51,BrandB,Bronze,North,Austin,232.32000000000002,59.67
TXN-0000126,2024-09-24,CUST-00689,PROD-0007,1,89.44,Debit Card,Shipped,9.99,,0.0,Mobile App,89.44,99.42999999999999,2024-09,Cycling Item 7,Sports,Cycling,168.77,78.61,BrandE,Bronze,South,Austin,20.819999999999993,20.94
TXN-0000127,2024-07-17,CUST-00801,PROD-0092,1,60.63,Credit Card,Processing,9.99,,0.0,Mobile App,60.63,70.62,2024-07,Bedding Item 92,Home & Garden,Bedding,36.63,20.23,BrandD,Bronze,West,Los Angeles,50.39,71.35
TXN-0000128,2024-07-01,CUST-00492,PROD-0113,3,141.93,Credit Card,Completed,0.0,,0.0,Website,425.79,425.79,2024-07,Accessories Item 113,Clothing,Accessories,214.33,144.47,BrandC,Bronze,West,Dallas,-7.619999999999948,-1.79
TXN-0000129,2024-10-27,CUST-00795,PROD-0003,3,289.02,Debit Card,Refunded,0.0,,0.0,Mobile App,867.06,867.06,2024-10,Furniture Item 3,Home & Garden,Furniture,50.71,21.75,BrandE,Silver,South,San Diego,801.81,92.47
TXN-0000130,2024-09-15,CUST-00049,PROD-0107,1,473.92,Credit Card,Completed,0.0,,0.0,Mobile App,473.92,473.92,2024-09,Accessories Item 107,Clothing,Accessories,392.62,213.41,BrandB,Bronze,South,San Antonio,260.51,54.97
TXN-0000131,2024-09-25,CUST-00056,PROD-0063,5,156.58,Credit Card,Completed,0.0,,0.0,Marketplace,782.9000000000001,782.9000000000001,2024-09,Accessories Item 63,Electronics,Accessories,79.05,38.72,BrandA,Bronze,South,San Diego,589.3000000000001,75.27
TXN-0000132,2024-10-12,CUST-00593,PROD-0134,2,159.63,Apple Pay,Cancelled,0.0,,0.0,Marketplace,319.26,319.26,2024-10,Women Item 134,Clothing,Women,34.54,23.2,Generic,Silver,Central,Austin,272.86,85.47
TXN-0000133,2024-10-20,CUST-00694,PROD-0102,1,245.77,Debit Card,Refunded,0.0,,0.0,Website,245.77,245.77,2024-10,Accessories Item 102,Electronics,Accessories,35.5,19.55,BrandD,Bronze,North,Los Angeles,226.22,92.05
TXN-0000134,2024-10-03,CUST-01060,PROD-0015,1,460.08,Apple Pay,Refunded,0.0,,0.0,Website,460.08,460.08,2024-10,Outdoor Item 15,Sports,Outdoor,177.42,85.8,BrandA,Bronze,East,San Antonio,374.28,81.35
TXN-0000135,2024-05-09,CUST-00130,PROD-0091,5,215.33,Debit Card,Refunded,0.0,,0.0,Website,1076.65,1076.65,2024-05,Water Sports Item 91,Sports,Water Sports,305.46,191.82,Generic,Platinum,South,Houston,117.55000000000018,10.92
TXN-0000136,2024-10-04,CUST-00964,PROD-0081,5,119.37,Google Pay,Completed,0.0,,0.0,Website,596.85,596.85,2024-10,Furniture Item 81,Home & Garden,Furniture,173.16,114.65,Generic,Silver,East,Austin,23.600000000000023,3.95
TXN-0000137,2024-09-14,CUST-00262,PROD-0146,3,89.92,Credit Card,Completed,0.0,,0.0,Mobile App,269.76,269.76,2024-09,Laptops Item 146,Electronics,Laptops,397.25,205.74,Generic,Silver,South,New York,-347.46000000000004,-128.8
TXN-0000138,2024-08-16,CUST-00506,PROD-0150,3,233.93,Debit Card,Completed,0.0,,0.0,Website,701.79,701.79,2024-08,Cycling Item 150,Sports,Cycling,137.71,72.29,BrandC,Bronze,East,Philadelphia,484.91999999999996,69.1
TXN-0000139,2024-09-30,CUST-00388,PROD-0061,2,402.32,Debit Card,Completed,0.0,,0.0,In-Store,804.64,804.64,2024-09,Furniture Item 61,Home & Garden,Furniture,351.56,187.06,BrandD,Gold,North,Houston,430.52,53.5
TXN-0000140,2024-03-27,CUST-00523,PROD-0120,1,152.75,Google Pay,Shipped,0.0,,0.0,Website,152.75,152.75,2024-03,Decor Item 120,Home & Garden,Decor,310.28,162.89,BrandD,Bronze,West,San Diego,-10.139999999999986,-6.64
TXN-0000141,2024-04-14,CUST-00188,PROD-0061,2,261.13,Debit Card,Completed,0.0,VIP25,130.56,Website,522.26,391.7,2024-04,Furniture Item 61,Home & Garden,Furniture,351.56,187.06,BrandD,Silver,Central,Dallas,17.579999999999984,4.49
TXN-0000142,2024-10-10,CUST-00638,PROD-0053,5,305.46,Apple Pay,Refunded,0.0,,0.0,Marketplace,1527.3,1527.3,2024-10,Garden Item 53,Home & Garden,Garden,62.88,38.14,BrandC,Platinum,Central,Houston,1336.6,87.51
TXN-0000143,2024-09-16,CUST-00948,PROD-0026,1,230.72,Debit Card,Refunded,0.0,,0.0,Mobile App,230.72,230.72,2024-09,,Sports,Team Sports,122.26,51.45,BrandC,,,,179.26999999999998,77.7
TXN-0000144,2024-10-06,CUST-00576,PROD-0115,1,103.92,PayPal,Cancelled,0.0,,0.0,Mobile App,103.92,103.92,2024-10,Kids Item 115,Clothing,Kids,210.87,92.03,BrandB,Bronze,East,Phoenix,11.89,11.44
TXN-0000145,2024-10-07,CUST-00627,PROD-0040,2,461.65,Apple Pay,Completed,0.0,,0.0,Mobile App,923.3,923.3,2024-10,Decor Item 40,Home & Garden,Decor,248.27,171.09,BrandB,Gold,South,Phoenix,581.1199999999999,62.94
TXN-0000146,2024-10-25,CUST-00998,PROD-0088,1,287.06,Bank Transfer,Shipped,0.0,,0.0,Website,287.06,287.06,2024-10,Cycling Item 88,Sports,Cycling,170.7,101.06,BrandA,Bronze,South,Philadelphia,186.0,64.79
TXN-0000147,2024-09-01,CUST-00853,PROD-0116,2,367.27,PayPal,Completed,0.0,,0.0,Marketplace,734.54,734.54,2024-09,Smartphones Item 116,Electronics,Smartphones,134.08,93.84,BrandE,Silver,South,Phoenix,546.8599999999999,74.45
TXN-0000148,2024-09-16,CUST-00627,PROD-0136,1,321.65,Credit Card,Completed,0.0,WELCOME15,48.25,Mobile App,321.65,273.4,2024-09,Laptops Item 136,Electronics,Laptops,175.89,114.55,BrandD,Gold,South,Phoenix,158.84999999999997,58.1
TXN-0000149,2024-10-24,CUST-00321,PROD-0021,1,499.03,Credit Card,Completed,0.0,,0.0,Website,499.03,499.03,2024-10,Furniture Item 21,Home & Garden,Furniture,376.49,165.76,BrandA,Silver,West,Dallas,333.27,66.78
TXN-0000150,2024-10-08,CUST-01045,PROD-0043,5,233.58,Credit Card,Shipped,0.0,,0.0,Website,1167.9,1167.9,2024-10,Tablets Item 43,Electronics,Tablets,354.43,167.7,BrandE,Bronze,South,Houston,329.4000000000001,28.2
TXN-0000151,2024-06-06,CUST-00730,PROD-0021,4,218.23,Credit Card,Completed,0.0,,0.0,Marketplace,872.92,872.92,2024-06,Furniture Item 21,Home & Garden,Furniture,376.49,165.76,BrandA,Gold,South,San Antonio,209.88,24.04
TXN-0000152,2024-10-11,CUST-00277,PROD-0131,3,186.46,Credit Card,Cancelled,0.0,,0.0,Website,559.38,559.38,2024-10,Cycling Item 131,Sports,Cycling,160.08,109.97,BrandE,Silver,South,San Diego,229.47000000000003,41.02
TXN-0000153,2024-10-18,CUST-00336,PROD-0031,2,187.19,Debit Card,Shipped,0.0,,0.0,Marketplace,374.38,374.38,2024-10,Accessories Item 31,Clothing,Accessories,250.34,157.85,BrandD,Silver,Central,Los Angeles,58.68000000000001,15.67
TXN-0000154,2024-09-17,CUST-00948,PROD-0027,5,145.12,Apple Pay,Completed,0.0,,0.0,Mobile App,725.6,725.6,2024-09,Smartphones Item 27,Electronics,Smartphones,244.68,123.25,BrandD,,,,109.35000000000002,15.07
TXN-0000155,2024-02-16,CUST-00049,PROD-0073,2,490.5,Credit Card,Refunded,0.0,,0.0,Website,981.0,981.0,2024-02,Furniture Item 73,Home & Garden,Furniture,280.76,130.6,BrandB,Bronze,South,San Antonio,719.8,73.37
TXN-0000156,2024-10-11,CUST-01192,PROD-0097,1,436.67,Debit Card,Processing,0.0,SUMMER20,87.33,Website,436.67,349.34000000000003,2024-10,Cycling Item 97,Sports,Cycling,154.3,78.51,BrandB,Silver,North,San Antonio,270.83000000000004,77.53
TXN-0000157,2024-08-22,CUST-00154,PROD-0090,3,165.16,Credit Card,Completed,0.0,SUMMER20,99.1,Marketplace,495.48,396.38,2024-08,Kitchen Item 90,Home & Garden,Kitchen,295.04,190.5,BrandB,Bronze,North,Dallas,-175.12,-44.18
TXN-0000158,2024-08-02,CUST-00936,PROD-0044,1,159.55,Apple Pay,Cancelled,0.0,,0.0,Mobile App,159.55,159.55,2024-08,Kitchen Item 44,Home & Garden,Kitchen,122.67,71.01,BrandE,Gold,North,Houston,88.54,55.49
TXN-0000159,2024-10-11,CUST-00506,PROD-0043,2,60.72,Credit Card,Completed,0.0,,0.0,Website,121.44,121.44,2024-10,Tablets Item 43,Electronics,Tablets,354.43,167.7,BrandE,Bronze,East,Philadelphia,-213.95999999999998,-176.19
TXN-0000160,2024-08-10,CUST-00631,PROD-0031,5,439.74,Debit Card,Completed,0.0,,0.0,Mobile App,2198.7,2198.7,2024-08,Accessories Item 31,Clothing,Accessories,250.34,157.85,BrandD,Bronze,North,Houston,1409.4499999999998,64.1
TXN-0000161,2024-09-30,CUST-01035,PROD-0117,1,192.16,Bank Transfer,Completed,0.0,,0.0,Mobile App,192.16,192.16,2024-09,Decor Item 117,Home & Garden,Decor,353.01,223.84,BrandB,Bronze,Central,Los Angeles,-31.680000000000007,-16.49
TXN-0000162,2024-08-28,CUST-00542,PROD-0076,1,290.57,Credit Card,Refunded,0.0,,0.0,Website,290.57,290.57,2024-08,Men Item 76,Clothing,Men,152.92,97.34,BrandC,,,,193.23,66.5
TXN-0000163,2024-08-28,CUST-00682,PROD-0145,1,451.18,PayPal,Completed,0.0,,0.0,Mobile App,451.18,451.18,2024-08,Fitness Item 145,Sports,Fitness,125.53,56.99,Generic,Silver,Central,Austin,394.19,87.37
TXN-0000164,2024-09-11,CUST-00050,PROD-0143,4,209.96,Apple Pay,Completed,0.0,,0.0,Mobile App,839.84,839.84,2024-09,Fitness Item 143,Sports,Fitness,276.91,170.32,BrandA,Platinum,North,Houston,158.56000000000006,18.88
TXN-0000165,2024-10-22,CUST-00002,PROD-0034,2,405.36,Credit Card,Processing,0.0,,0.0,Website,810.72,810.72,2024-10,Decor Item 34,Home & Garden,Decor,119.61,59.32,BrandA,,,,692.08,85.37
TXN-0000166,2024-07-11,CUST-00304,PROD-0080,1,220.83,Bank Transfer,Completed,0.0,,0.0,Marketplace,220.83,220.83,2024-07,Kitchen Item 80,Home & Garden,Kitchen,382.13,231.59,BrandA,Bronze,South,Austin,-10.759999999999991,-4.87
TXN-0000167,2024-10-04,CUST-00832,PROD-0004,1,353.45,Apple Pay,Refunded,0.0,,0.0,Marketplace,353.45,353.45,2024-10,Bedding Item 4,Home & Garden,Bedding,89.03,37.47,BrandC,Silver,Central,San Antonio,315.98,89.4
TXN-0000168,2024-10-15,CUST-00147,PROD-0072,2,221.27,Credit Card,Completed,0.0,,0.0,Website,442.54,442.54,2024-10,Fitness Item 72,Sports,Fitness,52.42,34.92,BrandD,Silver,East,Houston,372.70000000000005,84.22
TXN-0000169,2024-10-25,CUST-00136,PROD-0098,5,202.44,Credit Card,Processing,0.0,,0.0,Website,1012.2,1012.2,2024-10,Audio Item 98,Electronics,Audio,311.79,202.83,BrandA,Silver,North,Austin,-1.9500000000000455,-0.19
TXN-0000170,2024-09-04,CUST-00539,PROD-0110,3,495.44,Debit Card,Refunded,0.0,,0.0,Mobile App,1486.32,1486.32,2024-09,Kitchen Item 110,Home & Garden,Kitchen,186.68,114.86,Generic,Platinum,North,Los Angeles,1141.74,76.82
TXN-0000171,2024-08-21,CUST-00795,PROD-0028,3,310.04,Apple Pay,Completed,0.0,,0.0,Website,930.1200000000001,930.1200000000001,2024-08,Kids Item 28,Clothing,Kids,181.05,123.96,BrandE,Silver,South,San Diego,558.2400000000001,60.02
TXN-0000172,2024-10-26,CUST-00858,PROD-0130,2,190.01,Credit Card,Shipped,0.0,,0.0,Marketplace,380.02,380.02,2024-10,Accessories Item 130,Clothing,Accessories,280.84,146.91,BrandD,Platinum,Central,Dallas,86.19999999999999,22.68
TXN-0000173,2024-09-14,CUST-00228,PROD-0017,2,136.32,PayPal,Refunded,0.0,,0.0,Mobile App,272.64,272.64,2024-09,Men Item 17,Clothing,Men,237.98,133.9,BrandA,Bronze,North,Phoenix,4.839999999999975,1.78
TXN-0000174,2024-10-12,CUST-00092,PROD-0058,1,29.48,Credit Card,Refunded,12.99,,0.0,Social Media,29.48,42.47,2024-10,Accessories Item 58,Clothing,Accessories,374.07,182.38,BrandD,Silver,South,Chicago,-139.91,-329.43
TXN-0000175,2024-08-26,CUST-01124,PROD-0127,1,356.21,Apple Pay,Completed,0.0,,0.0,Mobile App,356.21,356.21,2024-08,Bedding Item 127,Home & Garden,Bedding,137.63,71.28,Generic,Silver,West,Houston,284.92999999999995,79.99
TXN-0000176,2024-10-16,CUST-00326,PROD-0009,2,192.35,PayPal,Completed,0.0,,0.0,Website,384.7,384.7,2024-10,Bedding Item 9,Home & Garden,Bedding,308.36,170.31,Generic,Silver,West,Dallas,44.079999999999984,11.46
TXN-0000177,2024-08-18,CUST-01009,PROD-0031,4,412.4,Debit Card,Completed,0.0,VIP25,412.4,Mobile App,1649.6,1237.1999999999998,2024-08,Accessories Item 31,Clothing,Accessories,250.34,157.85,BrandD,Gold,Central,Philadelphia,605.7999999999998,48.97
TXN-0000178,2024-09-28,CUST-01015,PROD-0088,1,188.29,Debit Card,Completed,0.0,,0.0,Mobile App,188.29,188.29,2024-09,Cycling Item 88,Sports,Cycling,170.7,101.06,BrandA,Silver,North,Philadelphia,87.22999999999999,46.33
TXN-0000180,2024-10-19,CUST-00210,PROD-0019,1,391.79,Credit Card,Refunded,0.0,,0.0,Marketplace,391.79,391.79,2024-10,Kids Item 19,Clothing,Kids,167.38,100.68,BrandD,,,,291.11,74.3
TXN-0000181,2024-10-02,CUST-00961,PROD-0081,1,249.83,PayPal,Processing,0.0,,0.0,Mobile App,249.83,249.83,2024-10,Furniture Item 81,Home & Garden,Furniture,173.16,114.65,Generic,Silver,West,Los Angeles,135.18,54.11
TXN-0000182,2024-10-20,CUST-00914,PROD-0107,2,443.59,Credit Card,Shipped,0.0,,0.0,Website,887.18,887.18,2024-10,Accessories Item 107,Clothing,Accessories,392.62,213.41,BrandB,Gold,South,Philadelphia,460.35999999999996,51.89
TXN-0000183,2024-05-25,CUST-00747,PROD-0055,2,299.16,PayPal,Completed,0.0,,0.0,Mobile App,598.32,598.32,2024-05,Laptops Item 55,Electronics,Laptops,141.97,86.33,Generic,,,,425.6600000000001,71.14
TXN-0000184,2024-06-24,CUST-00417,PROD-0112,2,127.91,PayPal,Refunded,0.0,,0.0,Website,255.82,255.82,2024-06,Audio Item 112,Electronics,Audio,74.07,39.63,BrandC,Silver,South,Philadelphia,176.56,69.02
TXN-0000185,2024-10-10,CUST-00328,PROD-0123,2,288.44,Debit Card,Completed,0.0,,0.0,Website,576.88,576.88,2024-10,Water Sports Item 123,Sports,Water Sports,353.44,194.12,BrandD,Gold,Central,Philadelphia,188.64,32.7
TXN-0000186,2024-08-24,CUST-00147,PROD-0065,2,11.95,PayPal,Cancelled,9.99,,0.0,Website,23.9,33.89,2024-08,Team Sports Item 65,Sports,Team Sports,275.88,123.43,BrandC,Silver,East,Houston,-212.97000000000003,-628.42
TXN-0000187,2024-07-18,CUST-00644,PROD-0124,2,163.06,Debit Card,Completed,0.0,,0.0,Website,326.12,326.12,2024-07,Team Sports Item 124,Sports,Team Sports,221.63,144.98,BrandB,Silver,Central,Austin,36.160000000000025,11.09
TXN-0000188,2024-09-09,CUST-00738,PROD-0003,2,111.89,Google Pay,Completed,0.0,,0.0,Social Media,223.78,223.78,2024-09,Furniture Item 3,Home & Garden,Furniture,50.71,21.75,BrandE,Silver,Central,Philadelphia,180.28,80.56
TXN-0000189,2024-09-12,CUST-00448,PROD-0138,1,330.54,Credit Card,Refunded,0.0,FLASH30,99.16,Website,330.54,231.38000000000002,2024-09,Men Item 138,Clothing,Men,298.6,190.28,Generic,Bronze,North,San Diego,41.10000000000002,17.76
TXN-0000190,2024-10-11,CUST-00610,PROD-0021,2,76.65,Credit Card,Refunded,0.0,,0.0,Mobile App,153.3,153.3,2024-10,Furniture Item 21,Home & Garden,Furniture,376.49,165.76,BrandA,Silver,Central,San Diego,-178.21999999999997,-116.26
TXN-0000191,2024-10-22,CUST-00450,PROD-0037,2,152.14,Apple Pay,Processing,0.0,,0.0,Mobile App,304.28,304.28,2024-10,Outdoor Item 37,Sports,Outdoor,392.58,219.94,BrandE,Bronze,South,Chicago,-135.60000000000002,-44.56
TXN-0000192,2024-06-13,CUST-00790,PROD-0015,2,172.33,Apple Pay,Shipped,0.0,,0.0,Marketplace,344.66,344.66,2024-06,Outdoor Item 15,Sports,Outdoor,177.42,85.8,BrandA,Silver,West,New York,173.06000000000003,50.21
TXN-0000193,2024-06-11,CUST-01073,PROD-0087,1,11.6,Debit Card,Completed,12.99,,0.0,Mobile App,11.6,24.59,2024-06,Outdoor Item 87,Sports,Outdoor,64.74,36.24,BrandE,Bronze,East,San Diego,-11.650000000000002,-47.38
TXN-0000194,2024-08-28,CUST-00204,PROD-0120,5,32.91,Google Pay,Completed,0.0,,0.0,Marketplace,164.54999999999998,164.54999999999998,2024-08,Decor Item 120,Home & Garden,Decor,310.28,162.89,BrandD,Bronze,North,Houston,-649.9,-394.96
TXN-0000195,2024-10-03,CUST-00478,PROD-0137,3,162.44,PayPal,Completed,0.0,,0.0,Website,487.32,487.32,2024-10,Garden Item 137,Home & Garden,Garden,395.8,222.83,BrandB,Platinum,West,Phoenix,-181.17000000000002,-37.18
TXN-0000196,2024-10-02,CUST-00168,PROD-0044,1,118.94,Bank Transfer,Completed,0.0,,0.0,Marketplace,118.94,118.94,2024-10,Kitchen Item 44,Home & Garden,Kitchen,122.67,71.01,BrandE,Gold,East,Phoenix,47.92999999999999,40.3
TXN-0000197,2024-08-11,CUST-00778,PROD-0039,1,67.27,Debit Card,Processing,12.99,,0.0,Website,67.27,80.25999999999999,2024-08,Smartphones Item 39,Electronics,Smartphones,380.6,175.0,BrandE,Silver,Central,San Antonio,-94.74000000000001,-118.04
TXN-0000198,2024-06-13,CUST-00880,PROD-0133,2,85.53,Credit Card,Completed,0.0,,0.0,Website,171.06,171.06,2024-06,Tablets Item 133,Electronics,Tablets,370.74,221.26,BrandB,Silver,West,Los Angeles,-271.46,-158.69
TXN-0000199,2024-06-19,CUST-01112,PROD-0025,1,419.4,Debit Card,Completed,0.0,,0.0,In-Store,419.4,419.4,2024-06,Outdoor Item 25,Sports,Outdoor,117.72,74.9,BrandD,Bronze,West,Dallas,344.5,82.14
TXN-0000200,2024-07-29,CUST-00347,PROD-0056,2,344.82,Bank Transfer,Shipped,0.0,,0.0,Social Media,689.64,689.64,2024-07,Audio Item 56,Electronics,Audio,192.86,80.28,BrandC,Bronze,West,Phoenix,529.0799999999999,76.72
TXN-0000201,2024-08-27,CUST-01141,PROD-0121,5,247.21,Credit Card,Completed,0.0,,0.0,Website,1236.05,1236.05,2024-08,Smartphones Item 121,Electronics,Smartphones,75.86,39.8,BrandB,Bronze,South,San Diego,1037.05,83.9
TXN-0000202,2024-10-22,CUST-00068,PROD-0090,3,455.34,Google Pay,Shipped,0.0,,0.0,Mobile App,1366.02,1366.02,2024-10,Kitchen Item 90,Home & Garden,Kitchen,295.04,190.5,BrandB,Silver,Central,Chicago,794.52,58.16
TXN-0000203,2024-10-17,CUST-00749,PROD-0064,2,24.47,PayPal,Processing,7.99,,0.0,Website,48.94,56.93,2024-10,Women Item 64,Clothing,Women,82.4,48.03,BrandE,Platinum,South,Chicago,-39.13,-68.73
TXN-0000204,2024-06-12,CUST-00062,PROD-0089,2,179.01,Debit Card,Shipped,0.0,,0.0,Mobile App,358.02,358.02,2024-06,Cycling Item 89,Sports,Cycling,169.17,71.66,Generic,Bronze,North,Los Angeles,214.7,59.97
TXN-0000205,2024-09-02,CUST-01068,PROD-0112,5,413.45,Debit Card,Completed,0.0,,0.0,Mobile App,2067.25,2067.25,2024-09,Audio Item 112,Electronics,Audio,74.07,39.63,BrandC,Bronze,East,San Diego,1869.1,90.41
TXN-0000206,2024-10-27,CUST-00675,PROD-0076,1,317.85,Debit Card,Refunded,0.0,SUMMER20,63.57,Website,317.85,254.28000000000003,2024-10,Men Item 76,Clothing,Men,152.92,97.34,BrandC,Silver,West,Phoenix,156.94000000000003,61.72
TXN-0000207,2024-10-21,CUST-00816,PROD-0137,2,491.02,PayPal,Shipped,0.0,,0.0,Marketplace,982.04,982.04,2024-10,Garden Item 137,Home & Garden,Garden,395.8,222.83,BrandB,Silver,East,Los Angeles,536.3799999999999,54.62
TXN-0000208,2024-08-23,CUST-00977,PROD-0138,3,472.8,Credit Card,Completed,0.0,,0.0,Website,1418.4,1418.4,2024-08,Men Item 138,Clothing,Men,298.6,190.28,Generic,Bronze,South,New York,847.5600000000001,59.75
TXN-0000209,2024-10-27,CUST-00188,PROD-0010,1,93.26,Google Pay,Completed,5.99,,0.0,In-Store,93.26,99.25,2024-10,Audio Item 10,Electronics,Audio,139.8,56.74,BrandC,Silver,Central,Dallas,42.51,42.83
