transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,payment_method,order_status,shipping_cost,discount_code,discount_amount,sales_channel,subtotal,total,transaction_month
TXN-0000189,2024-09-12,CUST-00448,PROD-0138,1,330.54,Credit Card,Refunded,0.0,FLASH30,99.16,Website,330.54,231.38000000000002,2024-09
TXN-0000190,2024-10-11,CUST-00610,PROD-0021,2,76.65,Credit Card,Refunded,0.0,,0.0,Mobile App,153.3,153.3,2024-10
TXN-0000191,2024-10-22,CUST-00450,PROD-0037,2,152.14,Apple Pay,Processing,0.0,,0.0,Mobile App,304.28,304.28,2024-10
TXN-0000192,2024-06-13,CUST-00790,PROD-0015,2,172.33,Apple Pay,Shipped,0.0,,0.0,Marketplace,344.66,344.66,2024-06
TXN-0000193,2024-06-11,CUST-01073,PROD-0087,1,11.6,Debit Card,Completed,12.99,,0.0,Mobile App,11.6,24.59,2024-06
TXN-0000194,2024-08-28,CUST-00204,PROD-0120,5,32.91,Google Pay,Completed,0.0,,0.0,Marketplace,164.54999999999998,164.54999999999998,2024-08
TXN-0000195,2024-10-03,CUST-00478,PROD-0137,3,162.44,PayPal,Completed,0.0,,0.0,Website,487.32,487.32,2024-10
TXN-0000196,2024-10-02,CUST-00168,PROD-0044,1,118.94,Bank Transfer,Completed,0.0,,0.0,Marketplace,118.94,118.94,2024-10
TXN-0000197,2024-08-11,CUST-00778,PROD-0039,1,67.27,Debit Card,Processing,12.99,,0.0,Website,67.27,80.25999999999999,2024-08
TXN-0000198,2024-06-13,CUST-00880,PROD-0133,2,85.53,Credit Card,Completed,0.0,,0.0,Website,171.06,171.06,2024-06
TXN-0000199,2024-06-19,CUST-01112,PROD-0025,1,419.4,Debit Card,Completed,0.0,,0.0,In-Store,419.4,419.4,2024-06
TXN-0000200,2024-07-29,CUST-00347,PROD-0056,2,344.82,Bank Transfer,Shipped,0.0,,0.0,Social Media,689.64,689.64,2024-07
TXN-0000201,2024-08-27,CUST-01141,PROD-0121,5,247.21,Credit Card,Completed,0.0,,0.0,Website,1236.05,1236.05,2024-08
TXN-0000202,2024-10-22,CUST-00068,PROD-0090,3,455.34,Google Pay,Shipped,0.0,,0.0,Mobile App,1366.02,1366.02,2024-10
TXN-0000203,2024-10-17,CUST-00749,PROD-0064,2,24.47,PayPal,Processing,7.99,,0.0,Website,48.94,56.93,2024-10
TXN-0000204,2024-06-12,CUST-00062,PROD-0089,2,179.01,Debit Card,Shipped,0.0,,0.0,Mobile App,358.02,358.02,2024-06
TXN-0000205,2024-09-02,CUST-01068,PROD-0112,5,413.45,Debit Card,Completed,0.0,,0.0,Mobile App,2067.25,2067.25,2024-09
TXN-0000206,2024-10-27,CUST-00675,PROD-0076,1,317.85,Debit Card,Refunded,0.0,SUMMER20,63.57,Website,317.85,254.28000000000003,2024-10
TXN-0000207,2024-10-21,CUST-00816,PROD-0137,2,491.02,PayPal,Shipped,0.0,,0.0,Marketplace,982.04,982.04,2024-10
TXN-0000208,2024-08-23,CUST-00977,PROD-0138,3,472.8,Credit Card,Completed,0.0,,0.0,Website,1418.4,1418.4,2024-08
TXN-0000209,2024-10-27,CUST-00188,PROD-0010,1,93.26,Google Pay,Completed,5.99,,0.0,In-Store,93.26,99.25,2024-10
TXN-0000210,2024-10-17,CUST-00044,PROD-0062,2,486.26,Debit Card,Completed,0.0,,0.0,Social Media,972.52,972.52,2024-10
TXN-0000211,2024-09-10,CUST-01032,PROD-0090,2,473.3,Google Pay,Processing,0.0,,0.0,Website,946.6,946.6,2024-09
TXN-0000212,2024-08-18,CUST-00386,PROD-0060,2,193.06,Debit Card,Completed,0.0,VIP25,96.53,Mobile App,386.12,289.59000000000003,2024-08
TXN-0000213,2024-08-25,CUST-00151,PROD-0147,1,491.6,Debit Card,Completed,0.0,,0.0,Website,491.6,491.6,2024-08
TXN-0000214,2024-10-12,CUST-00602,PROD-0107,1,27.55,Debit Card,Refunded,7.99,,0.0,Website,27.55,35.54,2024-10
TXN-0000215,2024-08-14,CUST-00747,PROD-0038,2,333.76,Apple Pay,Completed,0.0,,0.0,Social Media,667.52,667.52,2024-08
TXN-0000216,2024-10-11,CUST-00034,PROD-0134,5,140.4,Credit Card,Processing,0.0,,0.0,Website,702.0,702.0,2024-10
TXN-0000217,2024-10-04,CUST-00340,PROD-0143,1,73.43,Google Pay,Cancelled,12.99,,0.0,Website,73.43,86.42,2024-10
TXN-0000218,2024-08-06,CUST-00038,PROD-0047,2,292.98,Debit Card,Completed,0.0,,0.0,Social Media,585.96,585.96,2024-08
TXN-0000219,2024-08-26,CUST-00550,PROD-0133,1,160.1,Google Pay,Completed,0.0,,0.0,Website,160.1,160.1,2024-08
TXN-0000220,2024-07-06,CUST-01068,PROD-0078,1,336.73,Apple Pay,Processing,0.0,,0.0,Mobile App,336.73,336.73,2024-07
TXN-0000221,2024-08-24,CUST-01176,PROD-0053,1,274.58,PayPal,Completed,0.0,,0.0,Mobile App,274.58,274.58,2024-08
TXN-0000222,2024-09-07,CUST-00785,PROD-0062,1,202.36,Debit Card,Completed,0.0,,0.0,Marketplace,202.36,202.36,2024-09
TXN-0000223,2024-10-22,CUST-00201,PROD-0023,1,99.08,Debit Card,Completed,5.99,,0.0,Marketplace,99.08,105.07,2024-10
TXN-0000224,2024-09-30,CUST-01075,PROD-0044,4,304.6,Apple Pay,Cancelled,0.0,FLASH30,365.52,Website,1218.4,852.8800000000001,2024-09
TXN-0000225,2024-10-09,CUST-00652,PROD-0052,5,416.31,Debit Card,Cancelled,0.0,,0.0,Mobile App,2081.55,2081.55,2024-10
TXN-0000226,2024-10-11,CUST-00199,PROD-0046,1,303.99,PayPal,Completed,0.0,,0.0,Social Media,303.99,303.99,2024-10
TXN-0000227,2024-03-25,CUST-01104,PROD-0147,1,309.15,PayPal,Refunded,0.0,,0.0,Social Media,309.15,309.15,2024-03
TXN-0000228,2024-09-28,CUST-00905,PROD-0084,2,260.79,Debit Card,Completed,0.0,,0.0,Mobile App,521.58,521.58,2024-09
TXN-0000229,2024-06-16,CUST-00882,PROD-0047,1,200.23,Debit Card,Shipped,0.0,,0.0,Mobile App,200.23,200.23,2024-06
TXN-0000230,2024-08-29,CUST-00854,PROD-0091,1,234.14,Credit Card,Completed,0.0,,0.0,Mobile App,234.14,234.14,2024-08
TXN-0000231,2024-07-24,CUST-00253,PROD-0052,2,494.87,Credit Card,Completed,0.0,VIP25,247.44,Marketplace,989.74,742.3,2024-07
TXN-0000232,2024-09-16,CUST-00266,PROD-0024,1,377.33,Google Pay,Cancelled,0.0,,0.0,Mobile App,377.33,377.33,2024-09
TXN-0000233,2024-09-06,CUST-00838,PROD-0145,2,220.96,Apple Pay,Processing,0.0,,0.0,Website,441.92,441.92,2024-09
TXN-0000234,2024-09-17,CUST-00274,PROD-0089,1,234.07,Credit Card,Completed,0.0,,0.0,Website,234.07,234.07,2024-09
TXN-0000235,2024-10-14,CUST-00571,PROD-0064,1,254.81,Apple Pay,Cancelled,0.0,SAVE10,25.48,Mobile App,254.81,229.33,2024-10
TXN-0000236,2024-08-12,CUST-00925,PROD-0119,5,333.05,Credit Card,Completed,0.0,,0.0,Mobile App,1665.25,1665.25,2024-08
TXN-0000237,2024-10-08,CUST-00926,PROD-0064,2,238.31,Debit Card,Completed,0.0,,0.0,Marketplace,476.62,476.62,2024-10
TXN-0000238,2024-10-26,CUST-00591,PROD-0086,4,346.22,Credit Card,Processing,0.0,,0.0,Mobile App,1384.88,1384.88,2024-10
TXN-0000239,2024-08-26,CUST-00932,PROD-0056,2,171.29,Google Pay,Completed,0.0,SAVE10,34.26,Website,342.58,308.32,2024-08
TXN-0000240,2024-10-16,CUST-00987,PROD-0059,1,211.2,Bank Transfer,Completed,0.0,,0.0,Website,211.2,211.2,2024-10
TXN-0000241,2024-05-11,CUST-00801,PROD-0133,5,433.38,Debit Card,Completed,0.0,,0.0,Mobile App,2166.9,2166.9,2024-05
TXN-0000242,2024-04-26,CUST-00291,PROD-0125,2,171.15,Credit Card,Processing,0.0,,0.0,Website,342.3,342.3,2024-04
TXN-0000243,2024-06-02,CUST-00339,PROD-0047,4,482.56,Debit Card,Completed,0.0,,0.0,In-Store,1930.24,1930.24,2024-06
TXN-0000244,2024-09-30,CUST-00386,PROD-0121,2,94.52,PayPal,Refunded,0.0,,0.0,Website,189.04,189.04,2024-09
TXN-0000245,2024-10-27,CUST-00147,PROD-0102,3,128.41,Credit Card,Completed,0.0,,0.0,Mobile App,385.23,385.23,2024-10
TXN-0000246,2024-05-22,CUST-00339,PROD-0044,1,237.19,Debit Card,Completed,0.0,,0.0,Website,237.19,237.19,2024-05
TXN-0000247,2024-09-24,CUST-00258,PROD-0015,5,400.72,PayPal,Completed,0.0,SUMMER20,400.72,Website,2003.6000000000001,1602.88,2024-09
TXN-0000248,2024-04-06,CUST-00593,PROD-0105,1,368.46,Credit Card,Shipped,0.0,VIP25,92.12,Website,368.46,276.34,2024-04
TXN-0000249,2024-04-12,CUST-01083,PROD-0051,2,95.48,Credit Card,Processing,0.0,,0.0,Mobile App,190.96,190.96,2024-04
TXN-0000250,2024-07-04,CUST-00129,PROD-0053,5,125.97,Debit Card,Completed,0.0,,0.0,Mobile App,629.85,629.85,2024-07
TXN-0000251,2024-10-07,CUST-00871,PROD-0034,1,291.87,PayPal,Processing,0.0,FLASH30,87.56,Website,291.87,204.31,2024-10
TXN-0000252,2024-09-28,CUST-00836,PROD-0124,3,154.62,Bank Transfer,Completed,0.0,,0.0,Website,463.86,463.86,2024-09
TXN-0000253,2024-07-05,CUST-00117,PROD-0077,1,216.93,Credit Card,Cancelled,0.0,WELCOME15,32.54,Mobile App,216.93,184.39000000000001,2024-07
TXN-0000254,2024-10-05,CUST-01104,PROD-0136,2,248.42,Debit Card,Completed,0.0,,0.0,Mobile App,496.84,496.84,2024-10
TXN-0000255,2024-10-16,CUST-00719,PROD-0123,1,301.17,Debit Card,Processing,0.0,,0.0,Website,301.17,301.17,2024-10
TXN-0000256,2024-09-09,CUST-00451,PROD-0070,1,133.01,Credit Card,Completed,0.0,,0.0,Social Media,133.01,133.01,2024-09
TXN-0000257,2024-05-15,CUST-00905,PROD-0021,5,89.93,Debit Card,Completed,0.0,,0.0,Website,449.65000000000003,449.65000000000003,2024-05
TXN-0000258,2024-08-17,CUST-00321,PROD-0108,1,205.29,Credit Card,Processing,0.0,,0.0,Social Media,205.29,205.29,2024-08
TXN-0000259,2024-09-07,CUST-00843,PROD-0108,1,50.18,Credit Card,Completed,9.99,,0.0,Website,50.18,60.17,2024-09
TXN-0000260,2024-10-21,CUST-00044,PROD-0135,5,268.1,PayPal,Processing,0.0,,0.0,Mobile App,1340.5,1340.5,2024-10
TXN-0000261,2024-08-31,CUST-00987,PROD-0090,1,421.4,Debit Card,Completed,0.0,VIP25,105.35,Website,421.4,316.04999999999995,2024-08
TXN-0000262,2024-01-25,CUST-00584,PROD-0079,1,68.29,Bank Transfer,Completed,9.99,,0.0,Mobile App,68.29,78.28,2024-01
TXN-0000263,2024-10-18,CUST-00785,PROD-0042,1,65.23,Credit Card,Completed,7.99,,0.0,Mobile App,65.23,73.22,2024-10
TXN-0000264,2024-09-14,CUST-00277,PROD-0052,2,49.3,Debit Card,Completed,5.99,SUMMER20,19.72,Website,98.6,84.86999999999999,2024-09
TXN-0000265,2024-06-24,CUST-00824,PROD-0102,2,425.44,Credit Card,Cancelled,0.0,,0.0,Website,850.88,850.88,2024-06
TXN-0000266,2024-08-07,CUST-00915,PROD-0105,1,49.54,Credit Card,Completed,7.99,VIP25,12.38,Website,49.54,45.15,2024-08
TXN-0000267,2024-08-17,CUST-00606,PROD-0079,3,491.89,Google Pay,Completed,0.0,,0.0,Mobile App,1475.67,1475.67,2024-08
TXN-0000268,2024-08-16,CUST-00769,PROD-0112,4,185.57,PayPal,Completed,0.0,,0.0,Marketplace,742.28,742.28,2024-08
TXN-0000269,2024-10-01,CUST-00593,PROD-0104,1,171.08,Credit Card,Completed,0.0,,0.0,Website,171.08,171.08,2024-10
TXN-0000270,2024-10-07,CUST-01068,PROD-0016,4,54.89,PayPal,Completed,0.0,,0.0,Mobile App,219.56,219.56,2024-10
TXN-0000271,2024-07-20,CUST-00634,PROD-0096,4,296.95,Google Pay,Cancelled,0.0,,0.0,Website,1187.8,1187.8,2024-07
TXN-0000272,2024-07-20,CUST-00996,PROD-0037,1,297.07,Credit Card,Shipped,0.0,,0.0,Website,297.07,297.07,2024-07
TXN-0000273,2024-06-28,CUST-00947,PROD-0146,1,251.95,Credit Card,Cancelled,0.0,,0.0,Website,251.95,251.95,2024-06
TXN-0000274,2024-06-03,CUST-00539,PROD-0148,5,162.39,Credit Card,Shipped,0.0,,0.0,Website,811.9499999999999,811.9499999999999,2024-06
TXN-0000275,2024-09-15,CUST-00291,PROD-0046,5,190.59,Apple Pay,Shipped,0.0,,0.0,Website,952.95,952.95,2024-09
TXN-0000276,2024-09-16,CUST-00528,PROD-0002,2,167.04,Credit Card,Refunded,0.0,,0.0,Social Media,334.08,334.08,2024-09
TXN-0000277,2024-07-23,CUST-00969,PROD-0119,2,218.8,Credit Card,Shipped,0.0,,0.0,In-Store,437.6,437.6,2024-07
TXN-0000278,2024-08-26,CUST-00291,PROD-0087,3,177.47,Debit Card,Shipped,0.0,SUMMER20,106.48,Social Media,532.41,425.92999999999995,2024-08
TXN-0000279,2024-08-16,CUST-00664,PROD-0094,2,340.99,Debit Card,Shipped,0.0,,0.0,In-Store,681.98,681.98,2024-08
TXN-0000280,2024-07-24,CUST-00950,PROD-0003,1,154.93,Apple Pay,Shipped,0.0,,0.0,Mobile App,154.93,154.93,2024-07
TXN-0000281,2024-06-17,CUST-00441,PROD-0111,2,181.9,Debit Card,Completed,0.0,,0.0,Website,363.8,363.8,2024-06
TXN-0000282,2024-10-03,CUST-00791,PROD-0001,5,223.37,Debit Card,Shipped,0.0,,0.0,Mobile App,1116.85,1116.85,2024-10
TXN-0000283,2024-09-29,CUST-00307,PROD-0105,3,11.93,Google Pay,Cancelled,12.99,,0.0,Mobile App,35.79,48.78,2024-09
TXN-0000284,2024-10-22,CUST-00134,PROD-0022,1,251.11,Credit Card,Processing,0.0,,0.0,Mobile App,251.11,251.11,2024-10
TXN-0000285,2024-09-06,CUST-00935,PROD-0142,1,135.34,Credit Card,Processing,0.0,FLASH30,40.6,Mobile App,135.34,94.74000000000001,2024-09
TXN-0000286,2024-10-25,CUST-00122,PROD-0134,2,37.5,PayPal,Shipped,7.99,,0.0,Mobile App,75.0,82.99,2024-10
TXN-0000287,2024-09-20,CUST-00336,PROD-0065,4,456.39,PayPal,Refunded,0.0,,0.0,Mobile App,1825.56,1825.56,2024-09
TXN-0000288,2024-09-11,CUST-01009,PROD-0021,1,167.98,Debit Card,Completed,0.0,,0.0,Website,167.98,167.98,2024-09
TXN-0000289,2024-10-07,CUST-00428,PROD-0004,1,218.77,Credit Card,Completed,0.0,,0.0,Mobile App,218.77,218.77,2024-10
TXN-0000290,2024-09-04,CUST-01167,PROD-0131,2,415.39,PayPal,Cancelled,0.0,,0.0,Website,830.78,830.78,2024-09
TXN-0000291,2024-10-26,CUST-01176,PROD-0113,2,91.72,PayPal,Processing,0.0,,0.0,Website,183.44,183.44,2024-10
TXN-0000292,2024-10-25,CUST-00333,PROD-0030,4,426.64,Apple Pay,Cancelled,0.0,,0.0,Social Media,1706.56,1706.56,2024-10
TXN-0000293,2024-07-16,CUST-00047,PROD-0031,5,128.39,Apple Pay,Completed,0.0,,0.0,Mobile App,641.9499999999999,641.9499999999999,2024-07
TXN-0000294,2024-10-01,CUST-00853,PROD-0020,4,298.62,Credit Card,Completed,0.0,,0.0,Marketplace,1194.48,1194.48,2024-10
TXN-0000295,2024-10-19,CUST-00591,PROD-0054,2,345.97,Apple Pay,Shipped,0.0,,0.0,Mobile App,691.94,691.94,2024-10
TXN-0000296,2024-09-13,CUST-00122,PROD-0126,5,453.45,Credit Card,Cancelled,0.0,,0.0,Website,2267.25,2267.25,2024-09
TXN-0000297,2024-07-31,CUST-00853,PROD-0015,3,307.73,Apple Pay,Completed,0.0,SAVE10,92.32,Marketplace,923.19,830.8700000000001,2024-07
TXN-0000298,2024-10-13,CUST-00034,PROD-0057,3,232.07,PayPal,Cancelled,0.0,,0.0,Website,696.21,696.21,2024-10
TXN-0000299,2024-08-30,CUST-01020,PROD-0079,4,290.4,Debit Card,Refunded,0.0,,0.0,Social Media,1161.6,1161.6,2024-08
TXN-0000300,2024-10-22,CUST-00166,PROD-0014,1,109.01,Debit Card,Cancelled,0.0,,0.0,Mobile App,109.01,109.01,2024-10
TXN-0000301,2024-10-24,CUST-00151,PROD-0091,5,347.64,Credit Card,Refunded,0.0,SUMMER20,347.64,Social Media,1738.1999999999998,1390.56,2024-10
TXN-0000302,2024-09-12,CUST-00226,PROD-0014,4,101.56,Credit Card,Refunded,0.0,,0.0,Social Media,406.24,406.24,2024-09
TXN-0000303,2024-09-11,CUST-01156,PROD-0099,2,283.04,Credit Card,Shipped,0.0,,0.0,Website,566.08,566.08,2024-09
TXN-0000304,2024-08-28,CUST-00843,PROD-0033,1,327.32,Apple Pay,Cancelled,0.0,,0.0,Marketplace,327.32,327.32,2024-08
TXN-0000305,2024-08-11,CUST-00947,PROD-0001,2,450.3,Debit Card,Shipped,0.0,,0.0,Mobile App,900.6,900.6,2024-08
TXN-0000306,2024-03-18,CUST-00520,PROD-0034,3,230.58,Credit Card,Completed,0.0,VIP25,172.94,Website,691.74,518.8,2024-03
TXN-0000307,2024-09-14,CUST-00415,PROD-0019,3,389.9,Apple Pay,Refunded,0.0,,0.0,Marketplace,1169.6999999999998,1169.6999999999998,2024-09
TXN-0000308,2024-10-04,CUST-00293,PROD-0004,1,92.08,Credit Card,Refunded,9.99,,0.0,Social Media,92.08,102.07,2024-10
TXN-0000309,2024-07-24,CUST-00621,PROD-0077,1,86.53,Apple Pay,Refunded,9.99,,0.0,Website,86.53,96.52,2024-07
TXN-0000310,2024-10-09,CUST-00697,PROD-0058,2,267.14,Debit Card,Completed,0.0,VIP25,133.57,Social Media,534.28,400.71,2024-10
TXN-0000311,2024-09-23,CUST-00785,PROD-0137,2,302.2,Debit Card,Completed,0.0,SUMMER20,120.88,Mobile App,604.4,483.52,2024-09
TXN-0000312,2024-10-23,CUST-00321,PROD-0103,2,319.84,Credit Card,Completed,0.0,,0.0,Website,639.68,639.68,2024-10
TXN-0000313,2024-10-26,CUST-01138,PROD-0067,3,375.37,Google Pay,Refunded,0.0,,0.0,Mobile App,1126.1100000000001,1126.1100000000001,2024-10
TXN-0000314,2024-04-13,CUST-00211,PROD-0116,1,154.51,Credit Card,Completed,0.0,,0.0,Website,154.51,154.51,2024-04
TXN-0000315,2024-07-11,CUST-01163,PROD-0148,3,315.07,Credit Card,Cancelled,0.0,,0.0,Mobile App,945.21,945.21,2024-07
TXN-0000316,2024-08-17,CUST-00013,PROD-0120,1,102.18,Debit Card,Processing,0.0,,0.0,Mobile App,102.18,102.18,2024-08
TXN-0000317,2024-09-26,CUST-00621,PROD-0022,3,117.3,Apple Pay,Completed,0.0,,0.0,Social Media,351.9,351.9,2024-09
TXN-0000318,2024-10-16,CUST-00406,PROD-0112,5,42.97,Credit Card,Cancelled,0.0,,0.0,Marketplace,214.85,214.85,2024-10
TXN-0000319,2024-10-17,CUST-00586,PROD-0075,2,376.02,PayPal,Completed,0.0,FLASH30,225.61,Website,752.04,526.43,2024-10
TXN-0000320,2024-10-10,CUST-00719,PROD-0136,3,258.42,PayPal,Completed,0.0,,0.0,Website,775.26,775.26,2024-10
TXN-0000321,2024-09-10,CUST-00566,PROD-0143,5,126.7,Debit Card,Shipped,0.0,WELCOME15,95.02,Website,633.5,538.48,2024-09
TXN-0000322,2024-08-13,CUST-00543,PROD-0032,5,282.55,Debit Card,Shipped,0.0,SUMMER20,282.55,Mobile App,1412.75,1130.2,2024-08
TXN-0000323,2024-08-24,CUST-00882,PROD-0067,2,183.57,Credit Card,Shipped,0.0,,0.0,In-Store,367.14,367.14,2024-08
TXN-0000324,2024-10-08,CUST-00835,PROD-0004,5,420.22,Credit Card,Cancelled,0.0,SAVE10,210.11,Website,2101.1000000000004,1890.9900000000002,2024-10
TXN-0000325,2024-04-25,CUST-00981,PROD-0030,1,268.78,PayPal,Cancelled,0.0,SAVE10,26.88,Website,268.78,241.89999999999998,2024-04
TXN-0000326,2024-08-08,CUST-00312,PROD-0013,2,24.6,Credit Card,Cancelled,9.99,,0.0,In-Store,49.2,59.190000000000005,2024-08
TXN-0000327,2024-09-09,CUST-00761,PROD-0021,1,492.69,Debit Card,Shipped,0.0,,0.0,Marketplace,492.69,492.69,2024-09
TXN-0000328,2024-09-01,CUST-00738,PROD-0041,1,46.4,Credit Card,Shipped,9.99,,0.0,Website,46.4,56.39,2024-09
TXN-0000329,2024-09-25,CUST-00457,PROD-0121,2,351.01,Debit Card,Completed,0.0,,0.0,Website,702.02,702.02,2024-09
TXN-0000330,2024-10-10,CUST-00624,PROD-0019,3,224.25,Debit Card,Completed,0.0,,0.0,In-Store,672.75,672.75,2024-10
TXN-0000331,2024-10-01,CUST-00384,PROD-0048,3,132.16,Apple Pay,Processing,0.0,,0.0,Mobile App,396.48,396.48,2024-10
TXN-0000332,2024-08-03,CUST-00171,PROD-0086,3,341.45,Debit Card,Completed,0.0,,0.0,Mobile App,1024.35,1024.35,2024-08
TXN-0000333,2024-10-27,CUST-00269,PROD-0063,3,71.68,Credit Card,Completed,0.0,VIP25,53.76,Mobile App,215.04000000000002,161.28000000000003,2024-10
TXN-0000334,2024-10-20,CUST-00130,PROD-0148,3,430.53,Credit Card,Completed,0.0,,0.0,Mobile App,1291.59,1291.59,2024-10
TXN-0000335,2024-10-25,CUST-00832,PROD-0037,1,132.79,Debit Card,Refunded,0.0,,0.0,Mobile App,132.79,132.79,2024-10
TXN-0000336,2024-10-25,CUST-00808,PROD-0031,4,187.1,Debit Card,Refunded,0.0,,0.0,Website,748.4,748.4,2024-10
TXN-0000337,2024-07-03,CUST-01141,PROD-0074,2,319.99,PayPal,Shipped,0.0,,0.0,Mobile App,639.98,639.98,2024-07
TXN-0000338,2024-08-16,CUST-00881,PROD-0146,4,10.49,Debit Card,Refunded,9.99,,0.0,Social Media,41.96,51.95,2024-08
TXN-0000339,2024-09-19,CUST-00056,PROD-0107,1,241.64,Apple Pay,Completed,0.0,,0.0,Social Media,241.64,241.64,2024-09
TXN-0000340,2024-10-21,CUST-01043,PROD-0103,1,448.17,Google Pay,Processing,0.0,,0.0,Mobile App,448.17,448.17,2024-10
TXN-0000341,2024-09-17,CUST-01014,PROD-0110,5,343.39,Credit Card,Processing,0.0,,0.0,Mobile App,1716.9499999999998,1716.9499999999998,2024-09
TXN-0000342,2024-09-19,CUST-00579,PROD-0020,4,200.06,PayPal,Completed,0.0,,0.0,Website,800.24,800.24,2024-09
TXN-0000343,2024-10-16,CUST-00738,PROD-0139,1,333.6,Credit Card,Refunded,0.0,,0.0,Website,333.6,333.6,2024-10
TXN-0000344,2024-09-23,CUST-01169,PROD-0086,5,468.91,Debit Card,Completed,0.0,SUMMER20,468.91,Social Media,2344.55,1875.64,2024-09
TXN-0000345,2024-09-27,CUST-00679,PROD-0044,2,102.01,Debit Card,Completed,0.0,,0.0,Website,204.02,204.02,2024-09
TXN-0000346,2024-08-31,CUST-01075,PROD-0082,3,270.58,PayPal,Completed,0.0,,0.0,Website,811.74,811.74,2024-08
TXN-0000347,2024-08-28,CUST-00094,PROD-0064,1,125.01,Credit Card,Completed,0.0,,0.0,Mobile App,125.01,125.01,2024-08
TXN-0000348,2024-10-25,CUST-00242,PROD-0122,4,428.56,Apple Pay,Processing,0.0,,0.0,Mobile App,1714.24,1714.24,2024-10
TXN-0000349,2024-09-29,CUST-00575,PROD-0087,2,363.3,Credit Card,Completed,0.0,,0.0,Mobile App,726.6,726.6,2024-09
TXN-0000350,2024-08-30,CUST-00738,PROD-0065,4,402.52,Credit Card,Shipped,0.0,,0.0,Mobile App,1610.08,1610.08,2024-08
TXN-0000351,2024-09-16,CUST-00960,PROD-0055,3,472.07,Credit Card,Completed,0.0,,0.0,Mobile App,1416.21,1416.21,2024-09
TXN-0000352,2024-07-03,CUST-01190,PROD-0074,4,123.82,PayPal,Refunded,0.0,,0.0,Website,495.28,495.28,2024-07
TXN-0000353,2024-08-24,CUST-00493,PROD-0117,1,33.86,Credit Card,Shipped,7.99,,0.0,In-Store,33.86,41.85,2024-08
TXN-0000354,2024-10-17,CUST-00049,PROD-0129,1,152.53,Credit Card,Processing,0.0,SUMMER20,30.51,Social Media,152.53,122.02,2024-10
TXN-0000355,2024-10-23,CUST-00947,PROD-0137,2,205.57,Credit Card,Cancelled,0.0,FLASH30,123.34,Website,411.14,287.79999999999995,2024-10
TXN-0000356,2024-08-27,CUST-00753,PROD-0095,2,316.32,Credit Card,Completed,0.0,,0.0,Mobile App,632.64,632.64,2024-08
TXN-0000357,2024-10-26,CUST-00251,PROD-0145,1,400.87,Credit Card,Completed,0.0,,0.0,Website,400.87,400.87,2024-10
TXN-0000358,2024-09-05,CUST-00633,PROD-0099,1,181.39,Credit Card,Cancelled,0.0,,0.0,Mobile App,181.39,181.39,2024-09
TXN-0000359,2024-05-11,CUST-00887,PROD-0112,1,242.0,Debit Card,Processing,0.0,SAVE10,24.2,Mobile App,242.0,217.8,2024-05
TXN-0000360,2024-09-06,CUST-00914,PROD-0052,3,394.87,Debit Card,Processing,0.0,SAVE10,118.46,Website,1184.6100000000001,1066.15,2024-09
TXN-0000361,2024-09-28,CUST-00637,PROD-0146,3,120.4,Credit Card,Completed,0.0,,0.0,Website,361.20000000000005,361.20000000000005,2024-09
TXN-0000362,2024-08-27,CUST-00373,PROD-0033,1,116.38,PayPal,Completed,0.0,,0.0,Mobile App,116.38,116.38,2024-08
TXN-0000363,2024-09-21,CUST-01169,PROD-0004,5,298.71,Credit Card,Processing,0.0,,0.0,In-Store,1493.55,1493.55,2024-09
TXN-0000364,2024-09-10,CUST-00810,PROD-0087,1,223.66,Credit Card,Completed,0.0,,0.0,Website,223.66,223.66,2024-09
TXN-0000365,2024-05-10,CUST-00532,PROD-0075,4,474.95,PayPal,Completed,0.0,,0.0,Mobile App,1899.8,1899.8,2024-05
TXN-0000366,2024-09-28,CUST-00348,PROD-0009,1,184.93,Debit Card,Processing,0.0,SAVE10,18.49,Website,184.93,166.44,2024-09
TXN-0000367,2024-04-16,CUST-00882,PROD-0064,3,382.17,Google Pay,Cancelled,0.0,,0.0,Website,1146.51,1146.51,2024-04
TXN-0000368,2024-06-08,CUST-00302,PROD-0030,5,295.71,Credit Card,Refunded,0.0,SUMMER20,295.71,Marketplace,1478.55,1182.84,2024-06
TXN-0000369,2024-10-14,CUST-00213,PROD-0136,1,36.73,Apple Pay,Processing,5.99,SAVE10,3.67,Mobile App,36.73,39.05,2024-10
TXN-0000370,2024-10-23,CUST-00675,PROD-0133,1,51.34,PayPal,Cancelled,5.99,,0.0,Mobile App,51.34,57.330000000000005,2024-10
TXN-0000371,2024-10-21,CUST-00360,PROD-0076,2,109.54,Apple Pay,Cancelled,0.0,,0.0,Mobile App,219.08,219.08,2024-10
TXN-0000372,2024-10-26,CUST-00783,PROD-0129,4,80.13,Google Pay,Completed,0.0,,0.0,Social Media,320.52,320.52,2024-10
TXN-0000373,2024-10-22,CUST-00147,PROD-0015,4,171.38,Credit Card,Completed,0.0,,0.0,Marketplace,685.52,685.52,2024-10
TXN-0000374,2024-08-20,CUST-00801,PROD-0089,1,293.69,Credit Card,Cancelled,0.0,,0.0,Marketplace,293.69,293.69,2024-08
