transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,payment_method,order_status,shipping_cost,discount_code,discount_amount,sales_channel
TXN-0000232,2024-09-16,CUST-00266,PROD-0024,1,377.33,Google Pay,Cancelled,0.0,,0.0,Mobile App
TXN-0000233,2024-09-06,CUST-00838,PROD-0145,2,220.96,Apple Pay,Processing,0.0,,0.0,Website
TXN-0000234,2024-09-17,CUST-00274,PROD-0089,1,234.07,Credit Card,Completed,0.0,,0.0,Website
TXN-0000235,2024-10-14,CUST-00571,PROD-0064,1,254.81,Apple Pay,Cancelled,0.0,SAVE10,25.48,Mobile App
TXN-0000236,2024-08-12,CUST-00925,PROD-0119,5,333.05,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0000237,2024-10-08,CUST-00926,PROD-0064,2,238.31,Debit Card,Completed,0.0,,0.0,Marketplace
TXN-0000238,2024-10-26,CUST-00591,PROD-0086,4,346.22,Credit Card,Processing,0.0,,0.0,Mobile App
TXN-0000239,2024-08-26,CUST-00932,PROD-0056,2,171.29,Google Pay,Completed,0.0,SAVE10,34.26,Website
TXN-0000240,2024-10-16,CUST-00987,PROD-0059,1,211.2,Bank Transfer,Completed,0.0,,0.0,Website
TXN-0000241,2024-05-11,CUST-00801,PROD-0133,5,433.38,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0000242,2024-04-26,CUST-00291,PROD-0125,2,171.15,Credit Card,Processing,0.0,,0.0,Website
TXN-0000243,2024-06-02,CUST-00339,PROD-0047,4,482.56,Debit Card,Completed,0.0,,0.0,In-Store
TXN-0000244,2024-09-30,CUST-00386,PROD-0121,2,94.52,PayPal,Refunded,0.0,,0.0,Website
TXN-0000245,2024-10-27,CUST-00147,PROD-0102,3,128.41,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0000246,2024-05-22,CUST-00339,PROD-0044,1,237.19,Debit Card,Completed,0.0,,0.0,Website
TXN-0000247,2024-09-24,CUST-00258,PROD-0015,5,400.72,PayPal,Completed,0.0,SUMMER20,400.72,Website
TXN-0000248,2024-04-06,CUST-00593,PROD-0105,1,368.46,Credit Card,Shipped,0.0,VIP25,92.12,Website
TXN-0000249,2024-04-12,CUST-01083,PROD-0051,2,95.48,Credit Card,Processing,0.0,,0.0,Mobile App
TXN-0000250,2024-07-04,CUST-00129,PROD-0053,5,125.97,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0000251,2024-10-07,CUST-00871,PROD-0034,1,291.87,PayPal,Processing,0.0,FLASH30,87.56,Website
TXN-0000252,2024-09-28,CUST-00836,PROD-0124,3,154.62,Bank Transfer,Completed,0.0,,0.0,Website
TXN-0000253,2024-07-05,CUST-00117,PROD-0077,1,216.93,Credit Card,Cancelled,0.0,WELCOME15,32.54,Mobile App
TXN-0000254,2024-10-05,CUST-01104,PROD-0136,2,248.42,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0000255,2024-10-16,CUST-00719,PROD-0123,1,301.17,Debit Card,Processing,0.0,,0.0,Website
TXN-0000256,2024-09-09,CUST-00451,PROD-0070,1,133.01,Credit Card,Completed,0.0,,0.0,Social Media
TXN-0000257,2024-05-15,CUST-00905,PROD-0021,5,89.93,Debit Card,Completed,0.0,,0.0,Website
TXN-0000258,2024-08-17,CUST-00321,PROD-0108,1,205.29,Credit Card,Processing,0.0,,0.0,Social Media
TXN-0000259,2024-09-07,CUST-00843,PROD-0108,1,50.18,Credit Card,Completed,9.99,,0.0,Website
TXN-0000260,2024-10-21,CUST-00044,PROD-0135,5,268.1,PayPal,Processing,0.0,,0.0,Mobile App
TXN-0000261,2024-08-31,CUST-00987,PROD-0090,1,421.4,Debit Card,Completed,0.0,VIP25,105.35,Website
TXN-0000262,2024-01-25,CUST-00584,PROD-0079,1,68.29,Bank Transfer,Completed,9.99,,0.0,Mobile App
TXN-0000263,2024-10-18,CUST-00785,PROD-0042,1,65.23,Credit Card,Completed,7.99,,0.0,Mobile App
TXN-0000264,2024-09-14,CUST-00277,PROD-0052,2,49.3,Debit Card,Completed,5.99,SUMMER20,19.72,Website
TXN-0000265,2024-06-24,CUST-00824,PROD-0102,2,425.44,Credit Card,Cancelled,0.0,,0.0,Website
TXN-0000266,2024-08-07,CUST-00915,PROD-0105,1,49.54,Credit Card,Completed,7.99,VIP25,12.38,Website
TXN-0000267,2024-08-17,CUST-00606,PROD-0079,3,491.89,Google Pay,Completed,0.0,,0.0,Mobile App
TXN-0000268,2024-08-16,CUST-00769,PROD-0112,4,185.57,PayPal,Completed,0.0,,0.0,Marketplace
TXN-0000269,2024-10-01,CUST-00593,PROD-0104,1,171.08,Credit Card,Completed,0.0,,0.0,Website
TXN-0000270,2024-10-07,CUST-01068,PROD-0016,4,54.89,PayPal,Completed,0.0,,0.0,Mobile App
TXN-0000271,2024-07-20,CUST-00634,PROD-0096,4,296.95,Google Pay,Cancelled,0.0,,0.0,Website
TXN-0000272,2024-07-20,CUST-00996,PROD-0037,1,297.07,Credit Card,Shipped,0.0,,0.0,Website
TXN-0000273,2024-06-28,CUST-00947,PROD-0146,1,251.95,Credit Card,Cancelled,0.0,,0.0,Website
TXN-0000274,2024-06-03,CUST-00539,PROD-0148,5,162.39,Credit Card,Shipped,0.0,,0.0,Website
TXN-0000275,2024-09-15,CUST-00291,PROD-0046,5,190.59,Apple Pay,Shipped,0.0,,0.0,Website
TXN-0000276,2024-09-16,CUST-00528,PROD-0002,2,167.04,Credit Card,Refunded,0.0,,0.0,Social Media
TXN-0000277,2024-07-23,CUST-00969,PROD-0119,2,218.8,Credit Card,Shipped,0.0,,0.0,In-Store
TXN-0000278,2024-08-26,CUST-00291,PROD-0087,3,177.47,Debit Card,Shipped,0.0,SUMMER20,106.48,Social Media
TXN-0000279,2024-08-16,CUST-00664,PROD-0094,2,340.99,Debit Card,Shipped,0.0,,0.0,In-Store
TXN-0000280,2024-07-24,CUST-00950,PROD-0003,1,154.93,Apple Pay,Shipped,0.0,,0.0,Mobile App
TXN-0000281,2024-06-17,CUST-00441,PROD-0111,2,181.9,Debit Card,Completed,0.0,,0.0,Website
TXN-0000282,2024-10-03,CUST-00791,PROD-0001,5,223.37,Debit Card,Shipped,0.0,,0.0,Mobile App
TXN-0000283,2024-09-29,CUST-00307,PROD-0105,3,11.93,Google Pay,Cancelled,12.99,,0.0,Mobile App
TXN-0000284,2024-10-22,CUST-00134,PROD-0022,1,251.11,Credit Card,Processing,0.0,,0.0,Mobile App
TXN-0000285,2024-09-06,CUST-00935,PROD-0142,1,135.34,Credit Card,Processing,0.0,FLASH30,40.6,Mobile App
TXN-0000286,2024-10-25,CUST-00122,PROD-0134,2,37.5,PayPal,Shipped,7.99,,0.0,Mobile App
TXN-0000287,2024-09-20,CUST-00336,PROD-0065,4,456.39,PayPal,Refunded,0.0,,0.0,Mobile App
TXN-0000288,2024-09-11,CUST-01009,PROD-0021,1,167.98,Debit Card,Completed,0.0,,0.0,Website
TXN-0000289,2024-10-07,CUST-00428,PROD-0004,1,218.77,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0000290,2024-09-04,CUST-01167,PROD-0131,2,415.39,PayPal,Cancelled,0.0,,0.0,Website
TXN-0000291,2024-10-26,CUST-01176,PROD-0113,2,91.72,PayPal,Processing,0.0,,0.0,Website
TXN-0000292,2024-10-25,CUST-00333,PROD-0030,4,426.64,Apple Pay,Cancelled,0.0,,0.0,Social Media
TXN-0000293,2024-07-16,CUST-00047,PROD-0031,5,128.39,Apple Pay,Completed,0.0,,0.0,Mobile App
TXN-0000294,2024-10-01,CUST-00853,PROD-0020,4,298.62,Credit Card,Completed,0.0,,0.0,Marketplace
TXN-0000295,2024-10-19,CUST-00591,PROD-0054,2,345.97,Apple Pay,Shipped,0.0,,0.0,Mobile App
TXN-0000296,2024-09-13,CUST-00122,PROD-0126,5,453.45,,Cancelled,0.0,,0.0,Website
TXN-0000297,2024-07-31,CUST-00853,PROD-0015,3,307.73,Apple Pay,Completed,0.0,SAVE10,92.32,Marketplace
TXN-0000298,2024-10-13,CUST-00034,PROD-0057,3,232.07,PayPal,Cancelled,0.0,,0.0,Website
TXN-0000299,2024-08-30,CUST-01020,PROD-0079,4,290.4,Debit Card,Refunded,0.0,,0.0,Social Media
TXN-0000300,2024-10-22,CUST-00166,PROD-0014,1,109.01,Debit Card,Cancelled,0.0,,0.0,Mobile App
TXN-0000301,2024-10-24,CUST-00151,PROD-0091,5,347.64,Credit Card,Refunded,0.0,SUMMER20,347.64,Social Media
TXN-0000302,2024-09-12,CUST-00226,PROD-0014,4,101.56,Credit Card,Refunded,0.0,,0.0,Social Media
TXN-0000303,2024-09-11,CUST-01156,PROD-0099,2,283.04,Credit Card,Shipped,0.0,,0.0,Website
TXN-0000304,2024-08-28,CUST-00843,PROD-0033,1,327.32,Apple Pay,Cancelled,0.0,,0.0,Marketplace
TXN-0000305,2024-08-11,CUST-00947,PROD-0001,2,450.3,Debit Card,Shipped,0.0,,0.0,Mobile App
TXN-0000306,2024-03-18,CUST-00520,PROD-0034,3,230.58,Credit Card,Completed,0.0,VIP25,172.94,Website
TXN-0000307,2024-09-14,CUST-00415,PROD-0019,3,389.9,Apple Pay,Refunded,0.0,,0.0,Marketplace
TXN-0000308,2024-10-04,CUST-00293,PROD-0004,1,92.08,Credit Card,Refunded,9.99,,0.0,Social Media
TXN-0000309,2024-07-24,CUST-00621,PROD-0077,1,86.53,Apple Pay,Refunded,9.99,,0.0,Website
TXN-0000310,2024-10-09,CUST-00697,PROD-0058,2,267.14,Debit Card,Completed,0.0,VIP25,133.57,Social Media
TXN-0000311,2024-09-23,CUST-00785,PROD-0137,2,302.2,Debit Card,Completed,0.0,SUMMER20,120.88,Mobile App
TXN-0000312,2024-10-23,CUST-00321,PROD-0103,2,319.84,Credit Card,Completed,0.0,,0.0,Website
TXN-0000313,2024-10-26,CUST-01138,PROD-0067,3,375.37,Google Pay,Refunded,0.0,,0.0,Mobile App
TXN-0000314,2024-04-13,CUST-00211,PROD-0116,1,154.51,Credit Card,Completed,0.0,,0.0,
TXN-0000315,2024-07-11,CUST-01163,PROD-0148,3,315.07,Credit Card,Cancelled,0.0,,0.0,Mobile App
TXN-0000316,2024-08-17,CUST-00013,PROD-0120,1,102.18,Debit Card,Processing,0.0,,0.0,Mobile App
TXN-0000317,2024-09-26,CUST-00621,PROD-0022,3,117.3,Apple Pay,Completed,0.0,,0.0,Social Media
TXN-0000318,2024-10-16,CUST-00406,PROD-0112,5,42.97,Credit Card,Cancelled,0.0,,0.0,Marketplace
TXN-0000319,2024-10-17,CUST-00586,PROD-0075,2,376.02,PayPal,Completed,0.0,FLASH30,225.61,Website
TXN-0000320,2024-10-10,CUST-00719,PROD-0136,3,258.42,PayPal,Completed,0.0,,0.0,Website
TXN-0000321,2024-09-10,CUST-00566,PROD-0143,5,126.7,Debit Card,Shipped,0.0,WELCOME15,95.02,Website
TXN-0000322,2024-08-13,CUST-00543,PROD-0032,5,282.55,Debit Card,Shipped,0.0,SUMMER20,282.55,Mobile App
TXN-0000323,2024-08-24,CUST-00882,PROD-0067,2,183.57,Credit Card,Shipped,0.0,,0.0,In-Store
TXN-0000324,2024-10-08,CUST-00835,PROD-0004,5,420.22,Credit Card,Cancelled,0.0,SAVE10,210.11,Website
TXN-0000325,2024-04-25,CUST-00981,PROD-0030,1,268.78,PayPal,Cancelled,0.0,SAVE10,26.88,Website
TXN-0000326,2024-08-08,CUST-00312,PROD-0013,2,24.6,Credit Card,Cancelled,9.99,,0.0,In-Store
TXN-0000327,2024-09-09,CUST-00761,PROD-0021,1,492.69,Debit Card,Shipped,0.0,,0.0,Marketplace
TXN-0000328,2024-09-01,CUST-00738,PROD-0041,1,46.4,Credit Card,Shipped,9.99,,0.0,Website
TXN-0000329,2024-09-25,CUST-00457,PROD-0121,2,351.01,Debit Card,Completed,0.0,,0.0,Website
TXN-0000330,2024-10-10,CUST-00624,PROD-0019,3,224.25,Debit Card,Completed,0.0,,0.0,In-Store
TXN-0000331,2024-10-01,CUST-00384,PROD-0048,3,132.16,Apple Pay,Processing,0.0,,0.0,Mobile App
TXN-0000332,2024-08-03,CUST-00171,PROD-0086,3,341.45,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0000333,2024-10-27,CUST-00269,PROD-0063,3,71.68,Credit Card,Completed,0.0,VIP25,53.76,Mobile App
TXN-0000334,2024-10-20,CUST-00130,PROD-0148,3,430.53,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0000335,2024-10-25,CUST-00832,PROD-0037,1,132.79,Debit Card,Refunded,0.0,,0.0,Mobile App
TXN-0000336,2024-10-25,CUST-00808,PROD-0031,4,187.1,Debit Card,Refunded,0.0,,0.0,Website
TXN-0000337,2024-07-03,CUST-01141,PROD-0074,2,319.99,PayPal,Shipped,0.0,,0.0,Mobile App
TXN-0000338,2024-08-16,CUST-00881,PROD-0146,4,10.49,Debit Card,Refunded,9.99,,0.0,Social Media
TXN-0000339,2024-09-19,CUST-00056,PROD-0107,1,241.64,Apple Pay,Completed,0.0,,0.0,Social Media
TXN-0000340,2024-10-21,CUST-01043,PROD-0103,1,448.17,Google Pay,Processing,0.0,,0.0,Mobile App
TXN-0000341,2024-09-17,CUST-01014,PROD-0110,5,343.39,Credit Card,Processing,0.0,,0.0,Mobile App
TXN-0000342,2024-09-19,CUST-00579,PROD-0020,4,200.06,PayPal,Completed,0.0,,0.0,Website
TXN-0000343,2024-10-16,CUST-00738,PROD-0139,1,333.6,Credit Card,Refunded,0.0,,0.0,Website
TXN-0000344,2024-09-23,CUST-01169,PROD-0086,5,468.91,Debit Card,Completed,0.0,SUMMER20,468.91,Social Media
TXN-0000345,2024-09-27,CUST-00679,PROD-0044,2,102.01,Debit Card,Completed,0.0,,0.0,Website
TXN-0000346,2024-08-31,CUST-01075,PROD-0082,3,270.58,PayPal,Completed,0.0,,0.0,Website
TXN-0000347,2024-08-28,CUST-00094,PROD-0064,1,125.01,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0000348,2024-10-25,CUST-00242,PROD-0122,4,428.56,Apple Pay,Processing,0.0,,0.0,Mobile App
TXN-0000349,2024-09-29,CUST-00575,PROD-0087,2,363.3,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0000350,2024-08-30,CUST-00738,PROD-0065,4,402.52,Credit Card,Shipped,0.0,,0.0,Mobile App
TXN-0000351,2024-09-16,CUST-00960,PROD-0055,3,472.07,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0000352,2024-07-03,CUST-01190,PROD-0074,4,123.82,PayPal,Refunded,0.0,,0.0,Website
TXN-0000353,2024-08-24,CUST-00493,PROD-0117,1,33.86,Credit Card,Shipped,7.99,,0.0,In-Store
TXN-0000354,2024-10-17,CUST-00049,PROD-0129,1,152.53,Credit Card,Processing,0.0,SUMMER20,30.51,Social Media
TXN-0000355,2024-10-23,CUST-00947,PROD-0137,2,205.57,Credit Card,Cancelled,0.0,FLASH30,123.34,Website
TXN-0000356,2024-08-27,CUST-00753,PROD-0095,2,316.32,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0000357,2024-10-26,CUST-00251,PROD-0145,1,400.87,Credit Card,Completed,0.0,,0.0,Website
TXN-0000358,2024-09-05,CUST-00633,PROD-0099,1,181.39,Credit Card,Cancelled,0.0,,0.0,Mobile App
TXN-0000359,2024-05-11,CUST-00887,PROD-0112,1,242.0,Debit Card,Processing,0.0,SAVE10,24.2,Mobile App
TXN-0000360,2024-09-06,CUST-00914,PROD-0052,3,394.87,Debit Card,Processing,0.0,SAVE10,118.46,Website
TXN-0000361,2024-09-28,CUST-00637,PROD-0146,3,120.4,Credit Card,Completed,0.0,,0.0,Website
TXN-0000362,2024-08-27,CUST-00373,PROD-0033,1,116.38,PayPal,Completed,0.0,,0.0,Mobile App
TXN-0000363,2024-09-21,CUST-01169,PROD-0004,5,298.71,Credit Card,Processing,0.0,,0.0,In-Store
TXN-0000364,2024-09-10,CUST-00810,PROD-0087,1,223.66,Credit Card,Completed,0.0,,0.0,Website
TXN-0000365,2024-05-10,CUST-00532,PROD-0075,4,474.95,PayPal,Completed,0.0,,0.0,Mobile App
TXN-0000366,2024-09-28,CUST-00348,PROD-0009,1,184.93,Debit Card,Processing,0.0,SAVE10,18.49,Website
TXN-0000367,2024-04-16,CUST-00882,PROD-0064,3,382.17,Google Pay,Cancelled,0.0,,0.0,Website
TXN-0000368,2024-06-08,CUST-00302,PROD-0030,5,295.71,Credit Card,Refunded,0.0,SUMMER20,295.71,Marketplace
TXN-0000369,2024-10-14,CUST-00213,PROD-0136,1,36.73,Apple Pay,Processing,5.99,SAVE10,3.67,Mobile App
TXN-0000370,2024-10-23,CUST-00675,PROD-0133,1,51.34,PayPal,Cancelled,5.99,,0.0,Mobile App
TXN-0000371,2024-10-21,CUST-00360,PROD-0076,2,109.54,Apple Pay,Cancelled,0.0,,0.0,Mobile App
TXN-0000372,2024-10-26,CUST-00783,PROD-0129,4,80.13,Google Pay,Completed,0.0,,0.0,Social Media
TXN-0000373,2024-10-22,CUST-00147,PROD-0015,4,171.38,Credit Card,Completed,0.0,,0.0,Marketplace
TXN-0000374,2024-08-20,CUST-00801,PROD-0089,1,293.69,Credit Card,Cancelled,0.0,,0.0,Marketplace
TXN-0000375,2024-10-23,CUST-00352,PROD-0128,1,305.15,PayPal,Refunded,0.0,SUMMER20,61.03,Website
TXN-0000376,2024-10-04,CUST-00001,PROD-0026,1,298.0,Credit Card,Completed,0.0,,0.0,Marketplace
TXN-0000377,2024-07-08,CUST-00151,PROD-0061,1,67.62,Apple Pay,Completed,5.99,VIP25,16.9,Website
TXN-0000378,2024-10-26,CUST-01115,PROD-0123,4,304.1,Credit Card,Refunded,0.0,SUMMER20,243.28,Website
TXN-0000379,2024-07-18,CUST-01020,PROD-0067,4,210.77,Apple Pay,Processing,0.0,,0.0,Website
TXN-0000380,2024-10-08,CUST-00293,PROD-0150,3,452.49,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0000381,2024-10-20,CUST-00924,PROD-0026,3,456.86,Credit Card,Shipped,0.0,,0.0,Website
TXN-0000382,2024-08-17,CUST-00760,PROD-0083,2,386.4,Google Pay,Completed,0.0,FLASH30,231.84,Website
TXN-0000383,2024-08-29,CUST-01165,PROD-0108,5,354.51,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0000384,2024-06-24,CUST-00462,PROD-0111,2,66.32,Credit Card,Shipped,0.0,,0.0,Mobile App
TXN-0000385,2024-08-09,CUST-00832,PROD-0060,1,51.49,Credit Card,Processing,9.99,SAVE10,5.15,Mobile App
TXN-0000386,2024-07-22,CUST-00068,PROD-0039,1,422.0,Apple Pay,Completed,0.0,,0.0,Mobile App
TXN-0000387,2024-10-08,CUST-00515,PROD-0123,1,219.23,PayPal,Completed,0.0,VIP25,54.81,Social Media
TXN-0000388,2024-10-16,CUST-01160,PROD-0036,2,231.16,Apple Pay,Processing,0.0,,0.0,Marketplace
TXN-0000389,2024-08-05,CUST-00685,PROD-0021,1,425.41,Debit Card,Cancelled,0.0,,0.0,Website
TXN-0000390,2024-07-21,CUST-00355,PROD-0118,1,314.49,Credit Card,Completed,0.0,,0.0,Social Media
TXN-0000391,2024-01-22,CUST-00147,PROD-0048,1,97.9,Credit Card,Completed,12.99,,0.0,Website
TXN-0000392,2024-09-26,CUST-00851,PROD-0026,5,113.39,Credit Card,Completed,0.0,WELCOME15,85.04,Mobile App
TXN-0000393,2024-09-30,CUST-00793,PROD-0036,3,13.11,Debit Card,Cancelled,7.99,,0.0,Social Media
TXN-0000394,2024-07-30,CUST-00462,PROD-0128,1,358.22,PayPal,Processing,0.0,,0.0,Mobile App
TXN-0000395,2024-10-02,CUST-01141,PROD-0149,1,247.94,Credit Card,Cancelled,0.0,SAVE10,24.79,Marketplace
TXN-0000396,2024-05-20,CUST-00020,PROD-0146,1,475.47,Credit Card,Completed,0.0,WELCOME15,71.32,Social Media
TXN-0000397,2024-07-02,CUST-00370,PROD-0015,3,359.86,Credit Card,Completed,0.0,SUMMER20,215.92,In-Store
TXN-0000398,2024-09-24,CUST-01103,PROD-0079,2,60.53,Credit Card,Processing,0.0,,0.0,Website
TXN-0000399,2024-08-05,CUST-00394,PROD-0134,4,89.15,Credit Card,Processing,0.0,,0.0,In-Store
TXN-0000400,2024-08-04,CUST-00313,PROD-0028,3,255.84,Credit Card,Processing,0.0,,0.0,Website
TXN-0000401,2024-10-21,CUST-00681,PROD-0136,4,463.18,Credit Card,Refunded,0.0,,0.0,Mobile App
TXN-0000402,2024-06-10,CUST-00966,PROD-0149,3,131.14,Apple Pay,Processing,0.0,,0.0,Marketplace
TXN-0000403,2024-09-15,CUST-00128,PROD-0120,2,414.52,Credit Card,Completed,0.0,,0.0,In-Store
TXN-0000404,2024-07-14,CUST-01128,PROD-0088,1,163.0,Apple Pay,Processing,0.0,,0.0,Website
TXN-0000405,2024-10-04,CUST-00935,PROD-0031,1,142.24,Debit Card,Shipped,0.0,,0.0,Social Media
TXN-0000406,2024-06-14,CUST-00230,PROD-0047,5,451.67,Debit Card,Processing,0.0,,0.0,In-Store
TXN-0000407,2024-09-28,CUST-00858,PROD-0034,1,33.14,Credit Card,Completed,12.99,WELCOME15,4.97,Social Media
TXN-0000408,2024-10-27,CUST-00486,PROD-0002,3,333.75,Debit Card,Shipped,0.0,,0.0,Website
TXN-0000409,2024-06-08,CUST-00527,PROD-0106,1,31.14,Credit Card,Refunded,5.99,,0.0,Marketplace
TXN-0000410,2024-10-22,CUST-00926,PROD-0094,1,402.36,Credit Card,Completed,0.0,,0.0,Mobile App
TXN-0000411,2024-10-04,CUST-01160,PROD-0072,1,416.4,Google Pay,Completed,0.0,,0.0,Website
TXN-0000412,2024-05-01,CUST-00151,PROD-0052,1,447.73,Debit Card,Completed,0.0,,0.0,In-Store
TXN-0000413,2024-04-30,CUST-00550,PROD-0135,5,101.17,Credit Card,Shipped,0.0,,0.0,Website
TXN-0000414,2024-09-06,CUST-00621,PROD-0147,5,70.99,Debit Card,Refunded,0.0,,0.0,Website
TXN-0000415,2024-08-29,CUST-00464,PROD-0090,5,256.72,Credit Card,Completed,0.0,,0.0,Website
TXN-0000416,2024-09-22,CUST-00450,PROD-0092,2,143.09,PayPal,Cancelled,0.0,,0.0,Website
TXN-0000417,2024-10-07,CUST-00056,PROD-0143,1,307.08,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0000418,2024-10-04,CUST-00835,PROD-0078,1,261.73,Credit Card,Processing,0.0,SUMMER20,52.35,Social Media
TXN-0000419,2024-08-22,CUST-00567,PROD-0125,2,80.97,Credit Card,Cancelled,0.0,,0.0,In-Store
TXN-0000420,2024-08-05,CUST-00249,PROD-0142,4,372.23,Debit Card,Refunded,0.0,,0.0,Website
TXN-0000421,2024-07-25,CUST-00960,PROD-0131,2,403.84,Debit Card,Completed,0.0,,0.0,Website
TXN-0000422,2024-07-26,CUST-00948,PROD-0050,1,481.88,Debit Card,Refunded,0.0,,0.0,Website
TXN-0000423,2024-10-22,CUST-00625,PROD-0093,4,203.8,PayPal,Completed,0.0,,0.0,Mobile App
TXN-0000424,2024-09-17,CUST-00368,PROD-0124,2,175.48,PayPal,Completed,0.0,,0.0,Social Media
TXN-0000425,2024-10-24,CUST-00788,PROD-0054,5,104.2,Credit Card,Processing,0.0,,0.0,Website
TXN-0000426,2024-09-10,CUST-00357,PROD-0134,3,98.61,Apple Pay,Completed,0.0,,0.0,Website
TXN-0000427,2024-09-23,CUST-00295,PROD-0078,3,167.31,Credit Card,Processing,0.0,,0.0,Social Media
TXN-0000428,2024-06-18,CUST-00882,PROD-0078,1,491.08,,Processing,0.0,,0.0,Mobile App
TXN-0000429,2024-10-02,CUST-00046,PROD-0020,2,55.2,Google Pay,Completed,0.0,,0.0,Website
TXN-0000430,2024-10-20,CUST-00114,PROD-0091,1,137.08,Debit Card,Completed,0.0,,0.0,Marketplace
TXN-0000431,2024-10-18,CUST-00007,PROD-0099,1,52.12,Debit Card,Completed,9.99,,0.0,Website
TXN-0000432,2024-08-02,CUST-00198,PROD-0056,4,144.07,Credit Card,Processing,0.0,,0.0,Marketplace
TXN-0000433,2024-08-31,CUST-00082,PROD-0002,1,55.27,Apple Pay,Completed,12.99,,0.0,Mobile App
TXN-0000434,2024-10-21,CUST-01195,PROD-0105,1,259.06,Credit Card,Completed,0.0,,0.0,Marketplace
TXN-0000435,2024-10-22,CUST-00358,PROD-0112,2,224.78,PayPal,Completed,0.0,,0.0,Mobile App
TXN-0000436,2024-08-16,CUST-00184,PROD-0024,2,95.27,Credit Card,Shipped,0.0,,0.0,Website
TXN-0000437,2024-10-23,CUST-00300,PROD-0109,1,95.65,Credit Card,Refunded,9.99,SUMMER20,19.13,Mobile App
TXN-0000438,2024-07-16,CUST-01119,PROD-0068,1,316.78,Credit Card,Processing,0.0,VIP25,79.19,Website
TXN-0000439,2024-08-15,CUST-00656,PROD-0114,2,199.68,Credit Card,Processing,0.0,,0.0,Website
TXN-0000440,2024-10-22,CUST-00452,PROD-0084,2,37.53,Apple Pay,Completed,7.99,,0.0,Mobile App
TXN-0000441,2024-10-22,CUST-01020,PROD-0049,2,460.88,Apple Pay,Shipped,0.0,,0.0,Website
TXN-0000442,2024-02-12,CUST-00506,PROD-0032,1,208.42,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0000443,2024-09-29,CUST-00411,PROD-0061,3,299.6,Credit Card,Cancelled,0.0,FLASH30,269.64,Mobile App
TXN-0000444,2024-09-30,CUST-00257,PROD-0129,4,443.84,Credit Card,Refunded,0.0,,0.0,Website
TXN-0000445,2024-07-19,CUST-00467,PROD-0102,1,207.05,Debit Card,Completed,0.0,SAVE10,20.7,Website
TXN-0000446,2024-05-04,CUST-00388,PROD-0035,3,412.11,Credit Card,Processing,0.0,SUMMER20,247.27,Social Media
TXN-0000447,2024-02-14,CUST-00825,PROD-0051,2,458.22,PayPal,Completed,0.0,WELCOME15,137.47,Website
TXN-0000448,2024-08-05,CUST-00360,PROD-0045,2,95.28,Credit Card,Refunded,0.0,,0.0,Mobile App
TXN-0000449,2024-09-29,CUST-00730,PROD-0077,1,447.31,PayPal,Processing,0.0,,0.0,Website
TXN-0000450,2024-10-22,CUST-00078,PROD-0113,2,68.71,Apple Pay,Refunded,0.0,,0.0,Website
TXN-0000451,2024-07-29,CUST-00242,PROD-0065,5,144.8,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0000452,2024-09-08,CUST-00532,PROD-0014,1,406.01,Apple Pay,Processing,0.0,,0.0,Marketplace
TXN-0000453,2024-09-24,CUST-01119,PROD-0093,1,451.33,PayPal,Shipped,0.0,,0.0,Mobile App
TXN-0000454,2024-06-07,CUST-00465,PROD-0131,2,345.22,PayPal,Processing,0.0,,0.0,Mobile App
TXN-0000455,2024-10-20,CUST-00812,PROD-0024,3,61.35,Debit Card,Completed,0.0,,0.0,Mobile App
TXN-0000456,2024-09-17,CUST-00314,PROD-0065,4,266.26,Credit Card,Refunded,0.0,,0.0,Mobile App
TXN-0000457,2024-10-27,CUST-00151,PROD-0138,1,290.58,Apple Pay,Completed,0.0,FLASH30,87.17,Mobile App
TXN-0000458,2024-09-20,CUST-00064,PROD-0013,2,148.1,Debit Card,Completed,0.0,,0.0,Website
TXN-0000459,2024-10-24,CUST-00373,PROD-0142,4,495.72,PayPal,Completed,0.0,,0.0,Mobile App
TXN-0000460,2024-10-20,CUST-00200,PROD-0100,4,174.45,Debit Card,Cancelled,0.0,,0.0,Website
TXN-0000461,2024-10-20,CUST-00219,PROD-0138,4,113.01,Credit Card,Cancelled,0.0,,0.0,Mobile App
TXN-0000462,2024-08-26,CUST-00905,PROD-0099,1,63.96,Bank Transfer,Completed,5.99,,0.0,Mobile App
